object,filter,telescope,file,x,y,flux,fwhm_x_pix,fwhm_y_pix,fwhm_avg_pix,fwhm_avg_arcsec
PTF13duj,V,swo,PTF13duj_V_comb_swo.fits,140.95118649744194,830.0419877153345,95886.20153808594,2.777464791387737,3.2359593419965864,3.0067120666921614,0.6915437753391972
PTF13dwl,B,dup,PTF13dwl_B_comb_dup.fits,754.0699597025427,738.1959869435467,912772.302734375,4.520884638521963,4.744259709430277,4.63257217397612,1.0654916000145078
PTF13dwl,B,dup,PTF13dwl_B_comb_dup.fits,1045.4483059579861,649.4410604585543,662395.3916015625,4.225652934768404,4.318723319420192,4.272188127094298,0.9826032692316885
PTF13dwl,B,dup,PTF13dwl_B_comb_dup.fits,1832.1123971389698,1453.2283184130144,647813.6943359375,4.275439250272455,4.565090567969031,4.420264909120743,1.0166609290977708
PTF13dwl,B,dup,PTF13dwl_B_comb_dup.fits,943.692893973451,1780.5150372351693,426713.73193359375,4.567197175034699,4.624096602631805,4.595646888833252,1.056998784431648
PTF13dwl,B,dup,PTF13dwl_B_comb_dup.fits,1397.356400383391,998.1614480405816,383145.408203125,4.285022141811249,4.246439470356029,4.2657308060836385,0.981118085399237
PTF13dwl,B,dup,PTF13dwl_B_comb_dup.fits,2270.39539131919,279.15395707469736,246306.322265625,4.797612017961392,4.537886615199931,4.667749316580662,1.0735823428135522
PTF13dwl,B,dup,PTF13dwl_B_comb_dup.fits,2031.1237093948448,693.7610427838209,238875.44775390625,4.532777278753147,4.193079135702469,4.362928207227808,1.003473487662396
PTF13dwl,B,dup,PTF13dwl_B_comb_dup.fits,2238.445727662351,2115.3228212443782,218140.5595703125,4.688314052984672,4.856911849290503,4.772612951137587,1.097700978761645
PTF13dwl,B,dup,PTF13dwl_B_comb_dup.fits,366.62693359084903,1383.8528800560648,155705.44799804688,4.712670873229476,4.4976732497058665,4.605172061467671,1.0591895741375645
PTF13dwl,B,dup,PTF13dwl_B_comb_dup.fits,1738.5077064228233,1723.3330682940527,152281.0888671875,4.177099294553211,4.799595326171675,4.4883473103624425,1.0323198813833618
PTF13dwl,B,dup,PTF13dwl_B_comb_dup.fits,113.73693486436365,1762.4085692304234,136653.8585205078,5.085604539619333,4.865635179602239,4.975619859610786,1.144392567710481
PTF13dwl,B,dup,PTF13dwl_B_comb_dup.fits,540.6667373568051,2283.113553117846,129737.80883789062,5.068147201508268,4.696738075937285,4.882442638722776,1.1229618069062386
PTF13dwl,B,dup,PTF13dwl_B_comb_dup.fits,2121.123548522651,2014.8354812228324,118608.412109375,4.530775883035576,4.919594253686206,4.725185068360892,1.086792565723005
PTF13dwl,B,dup,PTF13dwl_B_comb_dup.fits,798.550313334271,364.4925549015571,116891.19946289062,4.4069490180269675,4.224425371040214,4.315687194533591,0.9926080547427258
PTF13dwl,B,dup,PTF13dwl_B_comb_dup.fits,1660.527575374982,2048.7340404185948,114644.53063964844,4.315693707084235,4.809446405530064,4.56257005630715,1.0493911129506446
PTF13dwl,B,dup,PTF13dwl_B_comb_dup.fits,1732.2307783323004,1158.0829653944757,113074.07666015625,4.172870455873997,4.596878137133,4.384874296503499,1.0085210881958049
PTF13dwl,B,dup,PTF13dwl_B_comb_dup.fits,1134.6221758488593,2256.310570076983,104208.10302734375,4.657765262732234,4.878897699736493,4.768331481234363,1.0967162406839037
PTF13dwl,B,dup,PTF13dwl_B_comb_dup.fits,1588.7795879478056,1591.420650169386,90512.48071289062,4.254732221708044,4.669226971623974,4.4619795966660085,1.026255307233182
PTF13dwl,B,dup,PTF13dwl_B_comb_dup.fits,1117.9473604695913,1537.2198124682793,88322.29406738281,4.6344079852558995,4.2677312726900025,4.4510696289729506,1.0237460146637787
PTF13dwl,B,dup,PTF13dwl_B_comb_dup.fits,685.3789467488998,1407.5090177380632,74290.72326660156,4.397462678830035,4.578460592955191,4.4879616358926135,1.0322311762553011
PTF13dwl,B,dup,PTF13dwl_B_comb_dup.fits,1343.273327387574,1491.869048850016,64618.24450683594,4.415378734144923,4.993586510339584,4.704482622242253,1.0820310031157183
PTF13dwl,B,dup,PTF13dwl_B_comb_dup.fits,1954.6189562651095,699.1811358442477,61515.196044921875,4.301704810043221,4.504987242159701,4.403346026101461,1.012769586003336
PTF13dwl,B,dup,PTF13dwl_B_comb_dup.fits,1971.2104311231271,1816.6187601515658,58488.80401611328,4.455032326662132,4.638104266954836,4.546568296808484,1.0457107082659514
PTF13dwl,B,dup,PTF13dwl_B_comb_dup.fits,2209.761329147518,1086.7204860526251,57296.93280029297,4.5553950896708395,4.317079534662916,4.4362373121668774,1.0203345817983818
PTF13dwl,B,dup,PTF13dwl_B_comb_dup.fits,1566.4905582073052,1754.9081882709627,51715.94500732422,4.417949978248905,5.035151547672017,4.726550762960461,1.087106675480906
PTF13dwl,V,dup,PTF13dwl_V_comb_dup.fits,1046.1441307905845,649.4478484319735,921198.0219726562,5.537610319684734,5.680256526380635,5.608933423032685,1.2900546872975176
