telescope,filter,file,n_stars,median,mean,std,max,mad_sigma
dup,V,SN08fw_V_comb_dup.fits,25,0.9859460131816632,1.0704395295301417,0.17597048082680636,1.4753256440974922,0.05451215915190338
dup,B,LSQ14auy_B_comb_dup.fits,25,0.9839859040856376,1.0117851121747783,0.14910604324272156,1.6884791676733706,0.06189117552997757
dup,V,ASAS15cb_V_comb_dup.fits,23,0.9791692331875014,1.0475558678432797,0.2671827349777476,1.8598322254432416,0.02522111304377157
dup,B,CSP13aax_B_comb_dup.fits,25,0.978939769095723,1.016917971855209,0.27087029099019516,2.1072040583960834,0.027212528670868437
dup,V,ASAS15as_V_comb_dup.fits,25,0.9772251819903984,1.053877188282468,0.24788514003407197,2.1370852203141717,0.04553413454399191
swo,V,CSP13C_V_comb_swo.fits,25,0.9770864450826984,0.9997827587564325,0.2238672858752612,1.5174310396036723,0.1364787147214472
dup,V,SN04eo_V_comb_dup.fits,25,0.9770088095163896,1.0034514367731397,0.11028907816152615,1.3344768441172503,0.030014649080104663
dup,V,ASAS14ad_V_comb_dup.fits,25,0.9750071627420908,0.9636915182812157,0.16894334093797558,1.5428947728039284,0.035927632009253425
dup,V,LSQ12ca_V_comb_dup.fits,25,0.9749183888503616,1.019105784563586,0.128997638510926,1.3628564358427826,0.10025628949096295
dup,B,LSQ14ajn_B_comb_dup.fits,20,0.9737753789090168,1.0749840410151568,0.3756067882061168,2.167450690906937,0.04418782749534872
dup,B,SN08gp_B_comb_dup.fits,25,0.9707150794213598,0.9731788775301647,0.03002719668433721,1.0562164985181826,0.025843308009668414
swo,V,ASAS15hf_V_comb_swo.fits,25,0.9705106488844464,1.0600414362038315,0.2592192369560626,2.1485297397374667,0.0788503678059091
swo,V,ASAS15al_V_comb_swo.fits,25,0.9701677941959024,0.9701450810703691,0.10804233967328733,1.137590743925834,0.12222435693912163
swo,V,ASAS15ga_V_comb_swo.fits,25,0.9700126612459758,1.0060857731598114,0.27577637776691666,2.191350951689851,0.035519016922649915
dup,V,ASAS15eb_V_comb_dup.fits,25,0.9693363504576082,1.1459380131319858,0.400009611832074,2.8029090990409125,0.05820166706331178
dup,B,CSP12G_B_comb_dup.fits,25,0.9684987357556234,0.9853288753353295,0.1813310816610395,1.3088345298039556,0.07729406029339554
dup,V,LSQ15bv_V_comb_dup.fits,25,0.967986910246894,1.003284069021005,0.1754386382782797,1.805350554881714,0.032033351335428666
dup,B,ASAS15cd_B_comb_dup.fits,25,0.9676867973842368,1.0640912378263805,0.28747934149706317,1.95441147913998,0.05675332418054057
dup,B,SN2011jh_B_comb_dup.fits,24,0.9670115215491957,1.029148567729309,0.3660818415833161,2.531556193614089,0.02098471230749651
dup,B,LSQ13cwp_B_comb_dup.fits,25,0.9668107360623536,1.0548169457226213,0.3172597000890795,2.3065698540904376,0.0460439431833935
dup,B,PTF14uo_B_comb_dup.fits,24,0.9665044501030158,0.9172473745696209,0.3086769509170288,1.6671729480133768,0.07654471511878232
dup,B,SN04gs_B_comb_dup.fits,24,0.9663776491136971,0.9388993828297708,0.40434344434468766,2.2594512370602597,0.05374244879633643
swo,V,PTF11ppn_V_comb_swo.fits,25,0.96633848638323,0.9886745949049569,0.1350481091596883,1.501813313574605,0.02140140238342674
dup,V,ASAS15ba_V_comb_dup.fits,24,0.9646730969311323,1.0156304292988712,0.31484754863480785,1.9550411651450317,0.037250332394956565
dup,B,SN08bt_B_comb_dup.fits,23,0.9645969448928654,1.0670089343788711,0.4965173131115862,3.157310720856103,0.042996411947415616
dup,V,CSP12N_V_comb_dup.fits,25,0.9642819115727446,0.9703089773630973,0.03884647212576751,1.0759308688340414,0.035602498420171644
swo,V,CSP14aar_V_comb_swo.fits,25,0.9641101696831232,0.9874500515753466,0.08513296929942359,1.3599901415731053,0.04162455947039463
dup,B,SN09ag_B_comb_dup.fits,25,0.9638606519081976,1.076091069975431,0.21654731177159114,1.8221150248023497,0.13743548164872596
dup,V,SN05ir_V_comb_dup.fits,19,0.9634116088139526,0.6966613961241122,0.35614579761576154,1.158307279126362,0.28895275318231456
dup,V,CSP14adf_V_comb_dup.fits,25,0.9619031227364948,0.9803214543883726,0.04884075463964621,1.1359555498289338,0.02989530057892863
dup,B,LSQ13dby_B_comb_dup.fits,23,0.9604367342155734,0.9654935864562567,0.047458605129938686,1.0650457317893265,0.03071678511894488
dup,V,LSQ14asu_V_comb_dup.fits,25,0.9587593909631164,0.9794936378734362,0.0610882993491619,1.172892310729608,0.024980877779038756
dup,B,PTF13duj_B_comb_dup.fits,25,0.958636322775755,0.962534074920571,0.08491049440387373,1.2977912045707654,0.04745532125314999
dup,V,LSQ12fvl_V_comb_dup.fits,25,0.9574407006312644,1.1182389977307174,0.5120437837618886,2.78166844505074,0.2900678020798405
dup,B,SN05ir_B_comb_dup.fits,21,0.9571243777419024,0.7463383462743198,0.3825211694155829,1.4885511551679722,0.28058692366783333
dup,V,SN05be_V_comb_dup.fits,22,0.9567846348621638,0.9702551777376563,0.42838163981547817,2.039940248502303,0.08532428864112997
dup,B,LSQ14mc_B_comb_dup.fits,24,0.9567783452190421,0.9344251962545765,0.20307544637589217,1.2584324911929974,0.0496197216757952
dup,B,CSP15B_B_comb_dup.fits,25,0.9562714282264768,1.016375217920801,0.22066912241280223,1.89610563181864,0.05796615278608272
dup,B,CSP14adf_B_comb_dup.fits,25,0.9560993768360728,1.1407907756611178,0.8678419623532798,5.178302230372254,0.04306933336137919
dup,B,ASAS14mf_B_comb_dup.fits,20,0.9551702404880934,0.8857076268554568,0.201308104116235,0.9811381415994498,0.02317118631006504
dup,V,SN09ab_V_comb_dup.fits,25,0.9543176725741572,1.0380314803374513,0.218233916223075,1.86037424199137,0.02351292814252844
dup,B,SN05hj_B_comb_dup.fits,20,0.9537911178471609,0.7506747582813437,0.3361702817576209,1.0793375041362498,0.17692923056916202
swo,V,ASAS15da_V_comb_swo.fits,25,0.9535341094224082,1.038880606851711,0.21033159188201603,1.6733383741561652,0.07669635320685524
swo,V,ASAS14lo_V_comb_swo.fits,25,0.9508339893041102,0.9657905068818704,0.06635295944557848,1.1850443125997132,0.0590076482320493
dup,B,SN2012bl_B_comb_dup.fits,25,0.9506011384669316,1.0051808315895823,0.13283786455022992,1.444106397503445,0.021698635441648392
dup,B,SN07N_B_comb_dup.fits,20,0.9501021127875263,0.7543137535327518,0.343170416474801,1.289687745975702,0.3118510381062463
dup,V,PTF14yy_V_comb_dup.fits,25,0.9499355674861174,1.0649846934774976,0.31319383709341736,2.0640129590785072,0.06987236900203313
dup,B,CSP13bh_B_comb_dup.fits,25,0.9497332283886244,1.03133565629372,0.3205095788877178,1.6496072704984148,0.0973391517556834
dup,B,SN07on_B_comb_dup.fits,15,0.9493285325364944,0.7992181104029666,0.4057590396655074,1.3390320448340445,0.4733744705842374
dup,B,CSP14abf_B_comb_dup.fits,25,0.9485507646011352,0.9727074123060417,0.1323031235030684,1.5685796284779638,0.026971001563657723
dup,B,PTF11pbp_B_comb_dup.fits,25,0.947094657539578,1.0564145175869306,0.300060305411696,1.8812907516989588,0.038412836630530446
dup,B,SN06kf_B_comb_dup.fits,15,0.946556304759829,0.7957556312039074,0.32451254450427724,1.344739038538754,0.17604737908423373
dup,V,LSQ14ip_V_comb_dup.fits,25,0.9450705082187074,1.0475216914426246,0.3927094643055496,2.5185041108754,0.11200005114350804
dup,V,CSP13M_V_comb_dup.fits,25,0.9441814736066096,0.8599371935574647,0.2565092232913848,1.433811851548095,0.04561812770910575
swo,V,CSP14abh_V_comb_swo.fits,25,0.943835835169513,0.9600864746651598,0.07430096537813037,1.2835747001792943,0.030616995167945693
swo,V,LSQ15bv_V_comb_swo.fits,25,0.9432267368556632,1.0056093114092401,0.1929807185374842,1.863669369380159,0.033006651814991704
dup,V,SN2012bl_V_comb_dup.fits,25,0.9431536409979682,0.9743499837010415,0.21399005670466192,1.8060152523185955,0.049696547670438275
dup,B,SN08gl_B_comb_dup.fits,25,0.9423881286646256,1.1594769687247284,0.5237099056369117,2.474822336291318,0.23775183729795402
dup,B,SN06ef_B_comb_dup.fits,19,0.941586278289194,0.7516739393481959,0.41313792888401496,1.901952175421736,0.22246738091552457
dup,V,SN07bc_V_comb_dup.fits,23,0.9402739902963212,0.7821515601318455,0.4526659741764449,2.3974459355532813,0.14102882773601802
dup,V,CSP15B_V_comb_dup.fits,25,0.9382149008075936,0.9917917089694881,0.19379889559899596,1.8512525348986733,0.04690555814224415
dup,V,SN06et_V_comb_dup.fits,20,0.9308448334099674,0.8092436982819906,0.33951257640268756,1.5856588766010056,0.2100019000368567
dup,V,ASAS14jc_V_comb_dup.fits,25,0.9288113020023652,0.974188741530992,0.11924524532439999,1.3026366294893716,0.034444750479300845
dup,B,SN05kc_B_comb_dup.fits,22,0.928595008698901,0.9005854006290654,0.36125438429059076,2.19087365338925,0.057771484670958474
dup,B,LSQ12gpw_B_comb_dup.fits,21,0.9269709164641456,0.9729723359676166,0.43663889404142303,2.077338019427604,0.12249155503721398
swo,V,SN2012U_V_comb_swo.fits,25,0.9255134414645654,0.9432693450748246,0.08798164206447309,1.2077372075335784,0.07259126312668114
dup,V,LSQ14auy_V_comb_dup.fits,25,0.9254195088546056,0.958328594713313,0.20248862104537546,1.5799833403218997,0.11180947722040176
dup,V,LSQ14xi_V_comb_dup.fits,25,0.9251797659815796,0.9528478010138359,0.11914647720392324,1.4746400516253275,0.04824708439885008
dup,B,SN07S_B_comb_dup.fits,22,0.9251427106888133,0.8443373189581532,0.2566177983267193,1.2538548202136348,0.09553833571386115
dup,B,LSQ15bv_B_comb_dup.fits,25,0.9251073758406484,0.9302457519459324,0.058546203359894744,1.071757940323533,0.029828817715753384
dup,V,ASAS15hx_V_comb_dup.fits,25,0.9251056799179233,0.9726615841326427,0.10836502893153403,1.2769299373463088,0.04135481778359169
swo,V,ASAS14kd_V_comb_swo.fits,25,0.9248759412447334,0.9710221866232116,0.11667374303046345,1.33252831736386,0.03715736027013177
dup,B,PTF14aje_B_comb_dup.fits,25,0.9238870832081112,0.9741754350145095,0.1366952580593169,1.5269585050844572,0.023137084136565202
dup,V,SN08gp_V_comb_dup.fits,25,0.922475788481922,0.9438658267210951,0.10092134747491316,1.318354674730398,0.0200603814004635
dup,V,SN07af_V_comb_dup.fits,20,0.9224433048452931,0.8633759150772791,0.28432405207839156,1.3109807436432888,0.07324604619002598
swo,V,SN2012fr_V_comb_swo.fits,25,0.9193848360360314,0.9540475798733112,0.19083354920673684,1.78625743487639,0.10022248446489065
dup,V,LSQ14bbv_V_comb_dup.fits,25,0.9187699117302396,0.9600442271106969,0.09312377025038955,1.2481564570337786,0.029688963003661403
dup,B,LSQ14act_B_comb_dup.fits,25,0.9168290861165976,0.9329672299112491,0.05103816890422778,1.0749028177314528,0.03879325971661707
swo,V,LSQ14gfb_V_comb_swo.fits,25,0.916354410455358,0.9190950636671787,0.015341991255218197,0.9634750135203338,0.010267924539322508
dup,V,CSP13abl_V_comb_dup.fits,25,0.916126152498723,0.9335291953181658,0.1295559578206423,1.2493545733972014,0.03954130220920113
dup,V,LSQ14ajn_V_comb_dup.fits,25,0.914122712559554,1.035824132414725,0.3724710115810007,2.1531467877376347,0.0367012146926501
dup,V,SN06ef_V_comb_dup.fits,21,0.9133118909509432,0.9021182999285161,0.3631469941273554,1.8065282321940204,0.08366561518690159
dup,B,SN2012G_B_comb_dup.fits,22,0.9130998938206989,0.8789360271860995,0.38229181471023116,1.5947977856791742,0.17821177251281317
dup,V,SN08R_V_comb_dup.fits,22,0.91274548193666,0.9206703890825731,0.5832981076890909,2.9281225210945645,0.32674547633995393
dup,V,LSQ14foj_V_comb_dup.fits,24,0.9114122397147488,0.9942039032412807,0.3809948804624136,1.836225088033264,0.03378247102946635
dup,B,SN05eq_B_comb_dup.fits,18,0.9105038696043863,0.8495937290464548,0.4950764435619624,2.15708573783434,0.10760562367238302
dup,V,SN06D_V_comb_dup.fits,21,0.9100697745498192,0.8156264742946485,0.35050118403902164,1.7716840886968337,0.1229108139596652
dup,B,CSP14aab_B_comb_dup.fits,25,0.9076326467230644,0.9673538710732598,0.23047113559629973,1.985558850572932,0.048942436762499056
dup,B,SN08fw_B_comb_dup.fits,25,0.9073081215952498,0.9623277870731185,0.13959132665578905,1.4178274762847007,0.05159299601092901
dup,V,CSP13aax_V_comb_dup.fits,25,0.9066466325072812,1.0238658206075804,0.2933555715295621,2.0238754631700173,0.030002705452105698
dup,V,PTF13duj_V_comb_dup.fits,25,0.903202735662698,0.9606013962334283,0.12545909528061672,1.254473702513596,0.04179892541326918
dup,V,SN08bt_V_comb_dup.fits,24,0.9027621107756019,0.8854420840615921,0.2196010218004922,1.5344994284607247,0.03897606634347923
dup,V,ASAS15cd_V_comb_dup.fits,25,0.9025596065082684,1.012514845746517,0.2747479641223228,1.7497066743997556,0.03516244067545421
dup,B,SN05lu_B_comb_dup.fits,19,0.9015273670438272,0.7802269127661896,0.2763929199933699,1.3513895395255695,0.09110608943905374
swo,V,SN2013fy_V_comb_swo.fits,25,0.9009541962002934,0.9220927110939006,0.07648490170986652,1.2276475102323643,0.024982125344602136
dup,V,CSP14abf_V_comb_dup.fits,25,0.9007688432671576,0.9127831666684777,0.07160414576093618,1.1755717164560495,0.037984701518328334
dup,V,LSQ12hnr_V_comb_dup.fits,25,0.9002447916002521,0.9826116287465219,0.2095397762742448,1.7789544879633856,0.026199889707790747
swo,V,ASAS15hg_V_comb_swo.fits,25,0.8987575781608887,0.9148252077782211,0.15657471284881308,1.1892476690609233,0.08044666590586315
swo,V,CSP13aam_V_comb_swo.fits,25,0.8986183474207886,0.9108061870298578,0.0785476102978498,1.10630561706942,0.08336872271907596
swo,V,LSQ14wp_V_comb_swo.fits,25,0.8983699440933257,0.9310384786763144,0.1047525052367594,1.293848899553799,0.03259799808260038
swo,V,CSP14aaw_V_comb_swo.fits,25,0.8982922773277171,0.926154983403698,0.13404543618840237,1.5319443328013804,0.03249281417645359
dup,V,CSP14aax_V_comb_dup.fits,25,0.898284962671173,0.9672102712332825,0.3123028820309503,2.448613848992176,0.03137234239072721
dup,V,CSP14aba_V_comb_dup.fits,24,0.8980532409126372,0.8720456416754084,0.18005999636724543,1.3757141563523831,0.05336050685241563
dup,V,SN05A_V_comb_dup.fits,21,0.8965454302821316,0.9842375694970348,0.5197281984607446,2.12469846175608,0.577562711201556
dup,V,SN05kc_V_comb_dup.fits,23,0.8927893520790445,0.8576494946853619,0.20116159790413712,1.128520059744785,0.031579646297497134
dup,V,CSP12F_V_comb_dup.fits,25,0.892010304445829,0.9529022511922198,0.17368418988632467,1.5844222105749766,0.030330414816611882
dup,B,SN09le_B_comb_dup.fits,25,0.8915555408243254,0.9722593614803324,0.31332493101039444,2.337546979387714,0.03652164481245001
swo,V,CSP14ade_V_comb_swo.fits,25,0.8915543874079707,0.9139215478378585,0.10543382815098827,1.3015280604625112,0.06275495337915489
dup,V,LSQ14ba_V_comb_dup.fits,25,0.8907621722352282,0.9114803141854892,0.13146411515593984,1.5323971351937975,0.024832580178630694
dup,V,SN2011jn_V_comb_dup.fits,25,0.890737793856205,0.9972739157830133,0.2872291572764153,1.840594381092722,0.1227836502689624
dup,B,PTF14gnl_B_comb_dup.fits,23,0.8907064970409625,0.8375075187667764,0.2972978197053771,1.6785579614468542,0.025599777466972944
swo,V,ASAS14me_V_comb_swo.fits,25,0.890277784482631,0.9091423095648727,0.07399267067394921,1.215275059565554,0.029259004359612862
swo,V,CSP15aae_V_comb_swo.fits,25,0.8893209648723254,0.9627071854792929,0.24547955266269364,1.8497714963506968,0.026323262772647345
swo,V,ASAS15dd_V_comb_swo.fits,25,0.8881640392257479,0.902477629080613,0.06183482424111578,1.0701455847395964,0.054459838991249204
swo,V,ASAS15bm_V_comb_swo.fits,25,0.8877375167378415,0.9185591894776682,0.09449139249216623,1.176143823422122,0.05506754147140156
dup,B,LSQ12gxj_B_comb_dup.fits,24,0.8856652184900862,0.9020516995738657,0.2039532601593495,1.531451032357788,0.04778805557038203
swo,V,PTF14fpg_V_comb_swo.fits,25,0.8852109641973488,0.9264615379233857,0.12243778870700998,1.326330969763267,0.03629090998873126
swo,V,CSP14abl_V_comb_swo.fits,25,0.8827094295643813,0.8955896640548761,0.05906124022681514,1.1589219862403577,0.02512995411726673
dup,V,CSP15aaj_V_comb_dup.fits,25,0.8822535608970277,1.0211884512307998,0.5416346826384095,3.555356435166844,0.05029435181629868
dup,V,LSQ14jp_V_comb_dup.fits,25,0.881927579833133,0.9416637218039962,0.15790475297782722,1.4819021568213482,0.05422084356066822
dup,V,LSQ14act_V_comb_dup.fits,25,0.8817930731520616,0.9107240776502258,0.14426978969763884,1.1650060179235509,0.07960176892380663
dup,B,LSQ13dpm_B_comb_dup.fits,25,0.8816770196647689,0.8376918837715328,0.14817453717404275,0.945813419182491,0.027783813709257338
dup,V,LSQ12hvj_V_comb_dup.fits,25,0.8816435747227549,0.9212640395155938,0.13910430807066426,1.5089317863951617,0.027354415919575985
dup,B,LSQ12hnr_B_comb_dup.fits,25,0.8815572784692627,0.8716672515377986,0.137175816046339,1.0660549172472569,0.02865511332314176
dup,V,SN07jh_V_comb_dup.fits,23,0.8809856016287246,0.8044323609551413,0.34437634009281076,1.863332601152967,0.09055702420774808
dup,B,SN06ot_B_comb_dup.fits,22,0.8809338564695215,0.8774265297526734,0.5659826432327297,2.477543167446765,0.6442156366580549
dup,V,SN07al_V_comb_dup.fits,23,0.8801235693080698,0.8478212878705063,0.29388444441345396,1.6548769948309632,0.10296601881760313
dup,V,SN09D_V_comb_dup.fits,25,0.8780265851303245,1.0883844022382183,0.827184192886615,5.0099431757990045,0.023104858090686124
swo,V,ASAS14jz_V_comb_swo.fits,25,0.8771500348923416,0.9915183999858563,0.2503728341314442,1.6010842847840372,0.07185055354626194
swo,V,ASAS15hx_V_comb_swo.fits,25,0.8762644882963814,0.9004949311437546,0.09103705211215948,1.2114147399388489,0.05252915568288223
dup,V,SN07ol_V_comb_dup.fits,17,0.8747889410994765,1.7643648237039977,2.23565216504039,7.374204302403523,0.8682398303205384
dup,V,SN2012ij_V_comb_dup.fits,24,0.8745407640853914,0.9162823295593819,0.22179699331249808,1.6345997068055724,0.027869770202070328
dup,B,LSQ12gef_B_comb_dup.fits,20,0.8738181350445511,0.7999201246973554,0.5132967154224022,2.2677036193431857,0.6363816636995598
dup,V,SN09le_V_comb_dup.fits,25,0.873351772785314,0.9461071660131884,0.24128498116425087,1.8014705009322016,0.022432414934028255
dup,V,PTF14uo_V_comb_dup.fits,25,0.8728012584706388,1.0067504209007825,0.28844639530820526,1.7791974937150603,0.0983599967687015
dup,V,SN05lu_V_comb_dup.fits,22,0.8727366462363741,0.7290692149268962,0.2926169105679373,1.1197496550465356,0.11832855597979954
swo,V,SN2011iv_V_comb_swo.fits,22,0.8703409304728404,0.9067259571257349,0.21635827430699373,1.32731769985494,0.0655591848251905
dup,B,SN05A_B_comb_dup.fits,21,0.8698619031513131,0.8631394012061772,0.40814621373254867,1.92872420675514,0.13258167687110667
dup,B,ASAS15be_B_comb_dup.fits,23,0.8679917231526943,0.7768828116834384,0.24968840416652802,1.1457274615439557,0.04857696330975497
dup,V,LSQ14gfb_V_comb_dup.fits,25,0.8675147603513294,0.9489925220248898,0.2466245116722835,1.8813085907962224,0.02544781873211889
swo,V,ASAS14hu_V_comb_swo.fits,25,0.8656105840672355,0.9490561193831805,0.3946089292617411,2.8016785711254983,0.08698386827960183
swo,V,PTF13efe_V_comb_swo.fits,25,0.8654158089819801,0.9209630326185548,0.21786558974674455,1.7461899927302882,0.09928754932279228
dup,B,ASAS15hx_B_comb_dup.fits,25,0.8646338139956649,0.9764471272077018,0.4531487660762568,3.1281523609372885,0.025513541232019397
dup,B,LSQ14age_B_comb_dup.fits,25,0.8634667447530351,0.8598114479051516,0.0350263628047222,0.9256940538555308,0.03464711400950488
swo,V,CSP13bf_V_comb_swo.fits,25,0.8628157074490185,0.9080913804195185,0.12154583738066757,1.3743849895610587,0.011928763757429423
dup,B,SN07bm_B_comb_dup.fits,23,0.8588294357041272,0.8443771109743125,0.18369609665735753,1.2053904439192271,0.053737668138211965
dup,V,ASAS14mf_V_comb_dup.fits,23,0.8552723796294902,0.7998618823796082,0.19561108449609296,1.0876389381363,0.029821225379972505
swo,V,LSQ14ghv_V_comb_swo.fits,25,0.8552172272943196,0.9315884171516511,0.20462896486006488,1.57889455792553,0.055856883925679834
dup,B,LSQ14gfn_B_comb_dup.fits,24,0.8542659211242145,0.8484945916507739,0.24402174816915384,1.7623656971143804,0.027836423678210726
dup,V,LSQ13dby_V_comb_dup.fits,25,0.8532702679010855,0.8759832065370046,0.10748357184658917,1.3810022559097106,0.022317858382389585
swo,V,CSP13Q_V_comb_swo.fits,25,0.8528505144600422,0.8791121957955916,0.09382214035018913,1.215750880904738,0.05292295577483844
dup,B,ASAS15fr_B_comb_dup.fits,25,0.8525875477212029,0.8760278464530845,0.05721234578516938,1.0261033542792022,0.03682980055713498
dup,V,SN07on_V_comb_dup.fits,19,0.8511728156613224,1.0852613261611894,0.7671977230240331,3.547869440020291,0.06880700862310553
swo,V,ASAS15aj_V_comb_swo.fits,25,0.851093513146932,0.9187557902462815,0.14730549079770103,1.3536438238172204,0.05261820511101171
dup,B,SN2011jn_B_comb_dup.fits,25,0.8504647275430127,0.9210159168180739,0.22786883040796577,1.8690126325725265,0.07317111883787801
dup,V,SN08cf_V_comb_dup.fits,25,0.8481512135667371,0.9430911256106294,0.3017738431440366,1.9942698336833025,0.08920551525687591
dup,V,SN05eq_V_comb_dup.fits,20,0.8456989736756186,0.7137128688678872,0.3370791487059305,1.6683455305334614,0.1384146607355345
swo,V,CSP15aak_V_comb_swo.fits,25,0.8455144449012957,0.944074159098611,0.2469919764327796,1.7637032492049476,0.07672541627865297
swo,V,LSQ12ca_V_comb_swo.fits,25,0.8451099698327207,0.8693893976892594,0.10317158965257056,1.310357583214999,0.03257310015398621
dup,V,LSQ12cdl_V_comb_dup.fits,25,0.8441021096817707,0.8506918224199349,0.06297345771910864,1.047555077617976,0.05686257290061945
swo,V,LSQ14fom_V_comb_swo.fits,25,0.8422690281478047,0.9121216663074836,0.2326636613797536,1.7167851224050323,0.06772441446443235
dup,V,SN06kf_V_comb_dup.fits,19,0.8419199444951958,0.7870308487858011,0.4054073239470199,1.930715208762244,0.38809160279328553
dup,V,LSQ12gef_V_comb_dup.fits,25,0.8417656972973367,0.8541657590403829,0.2356364783925964,1.8491011940693312,0.050260488453064606
swo,V,ASAS14lp_V_comb_swo.fits,25,0.8404232637795336,0.9263663484649547,0.4031609237850855,2.806006183316854,0.06852775447501201
swo,V,CSP15aaj_V_comb_swo.fits,25,0.8398520877753325,1.0349854810738153,0.39989370143797676,2.383936934628351,0.07558675443061548
dup,B,SN09ds_B_comb_dup.fits,25,0.8381957671037367,1.0516410023939589,0.44674290754164153,2.3288472465674883,0.07238920553817
swo,V,CSP14abf_V_comb_swo.fits,25,0.8368159180243716,0.9011234587515595,0.19851602868341095,1.5922247885563052,0.05007415320576981
dup,B,SN08bz_B_comb_dup.fits,15,0.8359002586102615,0.715447136106722,0.27747363082995335,1.1997158767891667,0.08161900344571438
dup,V,SN2012G_V_comb_dup.fits,23,0.8352182323602395,0.9408662597900705,0.2709403606615671,1.49238543188911,0.0681523346521192
dup,B,SN08fp_B_comb_dup.fits,25,0.8351796126899297,1.1241333087646572,0.8175914340800561,4.584908420657183,0.20990197015626344
dup,B,LSQ14ahc_B_comb_dup.fits,25,0.8346798647831175,0.8780688083772324,0.11011633305136868,1.30607086399426,0.017106165371024183
swo,V,CSP13P_V_comb_swo.fits,25,0.8334015472363416,0.8606468020010384,0.11111519516755969,1.1544718522585342,0.07586100728629634
dup,B,LSQ12gzm_B_comb_dup.fits,23,0.8317355588100525,0.7656526502254123,0.22689596671880735,1.1372613902954924,0.038803396377021473
dup,B,LSQ12fuk_B_comb_dup.fits,25,0.831560163743154,0.8831754051744894,0.15603991502768685,1.4792355672124529,0.028104065504922025
dup,B,CSP13Y_B_comb_dup.fits,25,0.830760896925494,0.8607206020649469,0.09744284722137979,1.2395610182097032,0.02186375444920833
swo,V,PS15sv_V_comb_swo.fits,25,0.8303976654209512,0.826145121548292,0.060918729072246026,0.9665521985904572,0.06350239538491055
dup,V,LSQ12gpw_V_comb_dup.fits,25,0.8286629954703587,1.2309624291611834,1.0975898427550088,5.837497120335976,0.08958770150815928
dup,B,LSQ12gyc_B_comb_dup.fits,24,0.8275377913251721,0.8102823917592931,0.13360675141305353,1.0279972536938389,0.036768476423052976
swo,V,LSQ12cdl_V_comb_swo.fits,25,0.8257991991608045,0.8275711366706798,0.0743252378410188,0.9950474188393398,0.05103539721880835
dup,V,LSQ14mc_V_comb_dup.fits,25,0.8243151272186982,0.8717066476690865,0.2091003894766467,1.7014858028942712,0.05554588511234954
swo,V,CSP13ab_V_comb_swo.fits,25,0.8236915357362828,0.8798138845227912,0.18268106635064893,1.6073310855526282,0.05103802942411184
dup,V,LSQ12gyc_V_comb_dup.fits,24,0.8217457457871616,0.8486180242911524,0.2642218807057497,1.6968370366261305,0.0687563063167205
swo,V,SN2012E_V_comb_swo.fits,24,0.8171386943777579,0.8639935011253073,0.18951357965190563,1.4938588186769353,0.04379868791201014
swo,V,LSQ14asu_V_comb_swo.fits,25,0.8167806329205213,0.8007098171241558,0.05901101926149517,0.8847480758486405,0.05014362487659857
dup,V,LSQ12gzm_V_comb_dup.fits,25,0.8164085573368798,0.8533414196893943,0.1261435440729726,1.3702396801685688,0.016111002513176348
dup,V,LSQ14gov_V_comb_dup.fits,25,0.8163215445565376,0.8717234953524937,0.24951133920500637,2.0443497938729003,0.036078746380940455
swo,V,CSP13G_V_comb_swo.fits,25,0.8153869009222668,0.909460886151467,0.1850168208443637,1.4279865912457974,0.023626319672535326
swo,V,LSQ15alq_V_comb_swo.fits,25,0.8143645374025619,0.8502435083940115,0.11299536431598851,1.0633677736177531,0.09517763277613561
swo,V,CSP14abn_V_comb_swo.fits,25,0.8135789023356176,0.8688241241487971,0.14417977237429824,1.4122779481183385,0.050872967777299584
dup,V,PTF14gnl_V_comb_dup.fits,24,0.8112166588219407,0.8573108341190839,0.16311080397467195,1.5911633340283624,0.02770827722300191
swo,V,ASAS15fr_V_comb_swo.fits,25,0.8056314616198103,0.8278318502971116,0.0862509651389658,1.1392316987002942,0.04435520625515559
swo,V,PTF11pra_V_comb_swo.fits,25,0.8035976346669798,0.9852752214911853,0.49721574403453406,2.40206417846192,0.05272813996817194
dup,V,SN07S_V_comb_dup.fits,17,0.8028829838644878,0.745450720279007,0.3094531239764233,1.541881319168323,0.1390973979497383
dup,B,LSQ12cdl_B_comb_dup.fits,25,0.8023945168113226,0.8267616909407962,0.0974759274579291,1.256667218438946,0.0355592340274655
dup,V,LSQ14age_V_comb_dup.fits,25,0.8007302224597013,0.807655236444717,0.09371075482585932,1.1282636500388918,0.033399548939429216
dup,V,LSQ12gxj_V_comb_dup.fits,25,0.7989239436867538,0.8432502738821224,0.1554613817512702,1.545260200112283,0.04259157575753559
dup,B,SN06ej_B_comb_dup.fits,21,0.7972258734188999,0.7863484349285511,0.44730114465916915,2.070493477333566,0.0902069377693362
swo,V,CSP15B_V_comb_swo.fits,25,0.7951783517003896,0.8457773690910717,0.1707820573069392,1.52408511645479,0.033590933830265374
swo,V,LSQ13dcy_V_comb_swo.fits,25,0.7920113108690948,0.8329596810529484,0.14297090679477598,1.2760061796080124,0.053332047319330264
swo,V,ASAS14lt_V_comb_swo.fits,25,0.7911186311674059,0.9025788592179086,0.2258997195592161,1.6555274210422524,0.05080692011563966
