object,telescope,filter,file,plate_scale,z,n_stars,fwhm_arcsec,sigma_min_arcsec,sigma_min_kpc,smallest_safe_grid_radius_kpc
SN2012bl,dup,B,SN2012bl_B_comb_dup.fits,0.23,0.0187,25,0.9506011384669317,0.4036831351392875,0.15321278818646888,1.0
SN2012bl,dup,V,SN2012bl_V_comb_dup.fits,0.23,0.0187,24,0.9435266407859013,0.4006788725859944,0.1520725586297513,1.0
SN2012bl,swo,V,SN2012bl_V_comb_swo.fits,0.43,0.0187,25,1.3384787997998724,0.5683996119466873,0.21572882731504398,1.0
SN2012bo,dup,B,SN2012bo_B_comb_dup.fits,0.23,0.0254,23,0.7262174298231195,0.308396147448955,0.1577046278847207,1.0
SN2012bo,dup,V,SN2012bo_V_comb_dup.fits,0.23,0.0254,25,0.7062059946277673,0.2998980733657232,0.1533589652617637,1.0
SN2012bo,swo,V,SN2012bo_V_comb_swo.fits,0.43,0.0254,25,1.3858284075806482,0.5885071390083374,0.3009450673509894,1.0
SN2012fr,swo,V,SN2012fr_V_comb_swo.fits,0.43,0.005457,25,1.7188499108499715,0.7299283503539995,0.08215500397430403,1.0
SN2012gm,dup,B,SN2012gm_B_comb_dup.fits,0.23,0.0148,25,1.0314922510710056,0.4380344278313839,0.13220072793952017,1.0
SN2012gm,dup,V,SN2012gm_V_comb_dup.fits,0.23,0.0148,25,1.0433943117892912,0.4430887676495797,0.1337261500542321,1.0
SN2012hl,dup,B,SN2012hl_B_comb_dup.fits,0.23,0.0332,15,1.744541331525823,0.740838492184185,0.49056414668093096,1.0
SN2012hl,dup,V,SN2012hl_V_comb_dup.fits,0.23,0.0332,24,1.783749949914302,0.7574888593624394,0.5015895904893958,1.0
SN2012id,dup,B,SN2012id_B_comb_dup.fits,0.23,0.0157,25,1.1051204971997912,0.4693014651084587,0.15008650277738,1.0
SN2012id,dup,V,SN2012id_V_comb_dup.fits,0.23,0.0157,25,1.0424066055457684,0.44266932742712745,0.1415693241549929,1.0
SN2012ij,dup,B,SN2012ij_B_comb_dup.fits,0.23,0.01,17,1.0239910327115551,0.4348489536906829,0.08919370921103714,1.0
SN2012ij,dup,V,SN2012ij_V_comb_dup.fits,0.23,0.01,23,0.8777766397188809,0.3727574179484039,0.07645785153802323,1.0
SN2013fy,dup,B,SN2013fy_B_comb_dup.fits,0.23,0.0309,25,0.9909826109791621,0.4208315676054718,0.2600747475178529,1.0
SN2013fy,dup,V,SN2013fy_V_comb_dup.fits,0.23,0.0309,25,1.0560441688728026,0.4484606673453568,0.2771495862232341,1.0
SN2013fy,swo,V,SN2013fy_V_comb_swo.fits,0.43,0.0309,25,1.6843926276788093,0.7152956894660166,0.44205416170890866,1.0
SN2013hn,dup,B,SN2013hn_B_comb_dup.fits,0.23,0.0151,25,1.2202904475443275,0.5182096398913103,0.15951016027382353,1.0
SN2013hn,dup,V,SN2013hn_V_comb_dup.fits,0.23,0.0151,25,1.1049347186220786,0.4692225722104198,0.144431446148084,1.0
