object,z,radius_kpc,B,V,instrumental_B_minus_V
SN05M,0.025,2.5,41649.65789325292,74530.25053425909,0.631802856547174
SN05M,0.025,3.0,86222.34270034434,154346.82891906422,0.6321947315029635
SN05M,0.025,3.5,163166.51371277586,295169.9312602586,0.6436026996075239
SN05M,0.025,4.0,268463.3855589317,489007.9189030357,0.6510770733591025
SN05M,0.025,4.5,395408.8442359943,728620.6017819948,0.6636376692168973
SN05M,0.025,5.0,538329.8494565911,997504.9778520432,0.6696665256650538
SN05M,0.025,5.5,707786.977819701,1329315.6709308955,0.6843138913154201
SN05M,0.025,6.0,866160.4510295261,1640166.8127518797,0.693224175466185
SN05M,0.025,6.5,1007939.5187752245,1913044.459347283,0.6957264751532087
SN05M,0.025,7.0,1136639.0384158385,2161042.1078439187,0.697601652907599
SN05M,0.025,7.5,1238263.5928609087,2359067.583790055,0.6998181971776727
SN05M,0.025,8.0,1316702.3550433656,2510779.696352353,0.7008024892254563
SN05M,0.025,8.5,1383754.5854082366,2639175.8044076003,0.7010231199375299
SN05M,0.025,9.0,1451678.2388884604,2764479.31043958,0.6993574433231788
SN05M,0.025,9.5,1528801.8139223405,2905260.664244518,0.6970847866862085
SN05M,0.025,10.0,1609999.007188489,3051629.6976035475,0.6942655611328907
SN05W,0.009,1.0,,157874.79321927857,
SN05W,0.009,1.5,,679835.7342563993,
SN05W,0.009,2.0,,867081.7012340245,
SN05W,0.009,2.5,,1029037.668836529,
SN05W,0.009,3.0,,1201243.2892342526,
SN05W,0.009,3.5,,1379102.272112246,
SN05W,0.009,4.0,,1584528.751487058,
SN05W,0.009,4.5,,1813480.9968041435,
SN05W,0.009,5.0,,2053878.0644066583,
SN05W,0.009,5.5,,2430204.493208196,
SN05W,0.009,6.0,,3320614.13532799,
SN05W,0.009,6.5,,5172168.884406046,
SN05W,0.009,7.0,,7806301.6582405055,
SN05W,0.009,7.5,,10773641.096996034,
SN05W,0.009,8.0,,14355232.023788668,
SN05W,0.009,8.5,,18437153.342502102,
SN05W,0.009,9.0,,23673893.921059724,
SN05W,0.009,9.5,,28933448.39348268,
SN05W,0.009,10.0,,34720154.749163136,
SN05ag,0.08,1.0,469.353485058131,1313.4736515359953,1.1173032956275688
SN05ag,0.08,1.5,1000.662366941777,2962.1440455156494,1.1782965170953235
SN05ag,0.08,2.0,1786.9147819201953,5285.464999717441,1.1774483995293696
SN05ag,0.08,2.5,2825.387854185437,8203.779785596877,1.1573398004708926
SN05ag,0.08,3.0,4121.248223670104,11783.904242513092,1.1406510793865503
SN05ag,0.08,3.5,5508.940386337607,15917.225268537344,1.1519982247181475
SN05ag,0.08,4.0,7151.408363898605,20764.078893078156,1.157302730562026
SN05ag,0.08,4.5,9086.641589007271,26145.98960231145,1.1475042148402426
SN05ag,0.08,5.0,11256.46786038585,32222.657382337708,1.141898044671993
SN05ag,0.08,5.5,13697.10346829952,39150.54839150593,1.1402727831547987
SN05ag,0.08,6.0,16454.659633883166,46934.05126542267,1.137997850174227
SN05ag,0.08,6.5,19463.48354655645,55405.039950080274,1.135821750165453
SN05ag,0.08,7.0,22616.482540261142,64696.33327726302,1.1411365143639665
SN05ag,0.08,7.5,26061.22510414752,75002.0268896277,1.1476954316337138
SN05ag,0.08,8.0,29981.07171192421,86460.11266595569,1.149921609805328
SN05ag,0.08,8.5,34503.85688489777,99501.37306475552,1.1499035750986752
SN05ag,0.08,9.0,39660.46396293224,114701.2905123863,1.1530262844217671
SN05ag,0.08,9.5,45600.219440532106,132311.42602047452,1.1565760439321158
SN05ag,0.08,10.0,52639.76052152146,152985.12546705923,1.1583382554453525
SN05al,0.012,1.0,81298.34564083957,230330.2352364897,1.130673107542591
SN05al,0.012,1.5,182128.5650621341,519065.617930925,1.1371104923481732
SN05al,0.012,2.0,328892.9677776107,938445.2138000984,1.13838583993721
SN05al,0.012,2.5,530239.554791451,1513739.2585180649,1.1389473808048831
SN05al,0.012,3.0,804131.6659852439,2293604.200860064,1.1379782769804438
SN05al,0.012,3.5,1184553.3785624064,3382285.1870798087,1.139138969583213
SN05al,0.012,4.0,1743219.863904572,5002644.063870826,1.1446185951821413
SN05al,0.012,4.5,2524839.0594204217,7371721.671679601,1.1633380734888898
SN05al,0.012,5.0,3099033.5926386486,9039479.223256191,1.1622928175123213
SN05al,0.012,5.5,3516420.6340182936,10239622.119239584,1.1604577750986285
SN05al,0.012,6.0,3838983.66934658,11163856.558141408,1.158994957563214
SN05al,0.012,6.5,4103565.008662813,11922735.957094757,1.1580365204932954
SN05al,0.012,7.0,4505385.18592121,13156275.663312154,1.1635025948903677
SN05al,0.012,7.5,4924368.390082532,14391322.673426552,1.164375439759933
SN05al,0.012,8.0,5083383.3548838105,14858354.454420744,1.164544629859094
SN05al,0.012,8.5,5209624.390087877,15234767.692948252,1.1650735603707842
SN05al,0.012,9.0,5316623.423617112,15551314.340889828,1.1653279989610317
SN05al,0.012,9.5,5439112.074131417,15907702.601727111,1.1651986387708733
SN05al,0.012,10.0,5520613.674646333,16149729.485433584,1.1654447381917867
SN05am,0.008,1.0,339558.700905618,906691.840519216,1.066362110197169
SN05am,0.008,1.5,1908316.764591604,3832827.987775112,0.757172158840355
SN05am,0.008,2.0,2853458.60301531,6388550.801536526,0.8750769407513375
SN05am,0.008,2.5,3479611.958404006,8083892.352598549,0.9152242674419462
SN05am,0.008,3.0,4161265.6386111546,9959806.459674137,0.9475636473231839
SN05am,0.008,3.5,4916128.65620536,12060615.810792264,0.9743656083622741
SN05am,0.008,4.0,5749792.107178331,14403708.775222933,0.9970554738317903
SN05am,0.008,4.5,6746575.155676322,17205033.019352186,1.0164303693821246
SN05am,0.008,5.0,7960919.952957035,20709901.728999868,1.0380369525195032
SN05am,0.008,5.5,9677600.064534295,25721482.27507986,1.0613208047935487
SN05am,0.008,6.0,12693962.202857304,34062441.86299309,1.071696443847654
SN05am,0.008,6.5,15280345.434288688,41453450.76309561,1.0835687918053731
SN05am,0.008,7.0,16811243.667592812,45828463.59538931,1.088838636776542
SN05am,0.008,7.5,17906995.619862303,48916520.37102927,1.0910820724193184
SN05am,0.008,8.0,18751137.257540844,51270101.598599136,1.092091413016508
SN05am,0.008,8.5,19479640.095517203,53312135.94020119,1.0931128854357333
SN05am,0.008,9.0,20080386.204715047,54965930.48508152,1.0933038074180752
SN05am,0.008,9.5,20586085.59806856,56349784.83868746,1.093296219619393
SN05am,0.008,10.0,21046694.039924294,57594464.31637921,1.092992138997207
SN05be,0.034,1.0,3231.7590578400027,9255.614475679213,1.1424157048454222
SN05be,0.034,1.5,8255.063925114531,24056.40499884859,1.1612757149779405
SN05be,0.034,2.0,17404.1231468666,50900.92605489997,1.1651838401719878
SN05be,0.034,2.5,32406.29658766223,95740.82939133904,1.1761694574675454
SN05be,0.034,3.0,56091.50683690856,164985.65081730412,1.1713726681284293
SN05be,0.034,3.5,134759.42571893177,267263.51960486977,0.7434513294937227
SN05be,0.034,4.0,239777.95776538565,415776.8614961,0.5976276493187639
SN05be,0.034,4.5,357058.4857391092,647010.6650206072,0.6454302014890261
SN05be,0.034,5.0,452221.71831685305,969212.7448643062,0.8276692512290242
SN05be,0.034,5.5,529328.0016598034,1219943.247356891,0.906536896257032
SN05be,0.034,6.0,581229.0521595149,1380830.1168063108,0.939482341929482
SN05be,0.034,6.5,618458.1552927884,1495623.9530939865,0.9587802281135347
SN05be,0.034,7.0,648105.0673757019,1584540.3929051044,0.9706447438467726
SN05be,0.034,7.5,671244.7992724515,1656493.4729401548,0.9807719877987215
SN05be,0.034,8.0,690467.4565617412,1715187.2710594228,0.9879208274130453
SN05be,0.034,8.5,705420.9723465333,1763017.0185790632,0.9945203434942187
SN05be,0.034,9.0,717928.0230217922,1802379.65519458,0.9994134274343367
SN05be,0.034,9.5,728086.9423031552,1835151.991027414,1.003721992145474
SN05be,0.034,10.0,736552.4243062293,1862981.6884077096,1.0075123071431344
SN05bg,0.023,1.0,224515.58490271337,328401.00385624304,0.41289495691746514
SN05bg,0.023,1.5,397576.09179370303,571939.1839330739,0.3948239778059251
SN05bg,0.023,2.0,547905.3613954061,793022.0480153617,0.4014492795738755
SN05bg,0.023,2.5,668676.209084409,976528.5583114212,0.4111726924423447
SN05bg,0.023,3.0,775043.953251347,1131251.3902226186,0.41058198399722345
SN05bg,0.023,3.5,874329.6888472773,1270643.802616009,0.40587149249145626
SN05bg,0.023,4.0,961868.3218734168,1394549.599906491,0.40329585870117335
SN05bg,0.023,4.5,1038778.5566491748,1503311.9790872247,0.4013153554056243
SN05bg,0.023,5.0,1106192.7886720167,1597447.300645447,0.39898929213756545
SN05bg,0.023,5.5,1166145.8503396786,1673692.6863347406,0.3923071178870038
SN05bg,0.023,6.0,1207058.3880716364,1730141.7297248214,0.39088350682343315
SN05bg,0.023,6.5,1239263.5803371356,1776828.5338434768,0.3912045827464624
SN05bg,0.023,7.0,1267631.4455389222,1816990.2864237805,0.3908990039933362
SN05bg,0.023,7.5,1294753.3184430357,1853462.5255532272,0.3894919420905115
SN05bg,0.023,8.0,1318745.8614725666,1886039.4099815115,0.388474134062067
SN05bg,0.023,8.5,1338992.535159478,1915603.0793613663,0.388818426663142
SN05bg,0.023,9.0,1356243.851167859,1937369.473070749,0.38718667523745276
SN05bg,0.023,9.5,1367941.9832926707,1953416.778330012,0.38681808757763314
SN05bg,0.023,10.0,1375993.6743997529,1965864.24183427,0.38734271432054956
SN05bl,0.024,1.0,8120.618374204256,25490.924628356395,1.2419912185208017
SN05bl,0.024,1.5,18710.95996549094,57750.91903460194,1.2236570758426477
SN05bl,0.024,2.0,33606.15581712753,103995.79396731964,1.2264923456109957
SN05bl,0.024,2.5,53533.45652337563,166001.17018502884,1.2287146597281786
SN05bl,0.024,3.0,78918.2980399587,245534.8777451112,1.232338702183316
SN05bl,0.024,3.5,110852.19677517096,345365.9771730812,1.2338381198388875
SN05bl,0.024,4.0,150217.5853637285,467002.72169866,1.2314965872736108
SN05bl,0.024,4.5,197509.65847988587,614446.5348175375,1.2322394032693769
SN05bl,0.024,5.0,254773.83513091665,791389.381156457,1.230588485044642
SN05bl,0.024,5.5,323350.98374325363,1004728.7354932778,1.2309365920297768
SN05bl,0.024,6.0,406295.3451661818,1262501.773256125,1.2309753751032613
SN05bl,0.024,6.5,508413.64870529226,1575132.231388442,1.2277495436185668
SN05bl,0.024,7.0,631097.8786584408,1962035.7517162447,1.2315254908964746
SN05bl,0.024,7.5,790115.7472003418,2462402.467708672,1.2341708005997534
SN05bl,0.024,8.0,1015165.6646382014,3166840.49106927,1.2352231718192919
SN05bl,0.024,8.5,1344587.806524546,4190817.921515678,1.2342740598464648
SN05bl,0.024,9.0,1680631.613365185,5261038.106009297,1.238997297222387
SN05bl,0.024,9.5,1926356.502889365,6053055.532270474,1.2430949873386437
SN05bl,0.024,10.0,2113373.685354478,6652875.821249781,1.2450828043052171
SN05bo,0.014,1.0,134651.69759326702,172333.15788424545,0.2678925329205697
SN05bo,0.014,1.5,268299.83222598623,356894.2905326163,0.3097979980636748
SN05bo,0.014,2.0,428656.9895711557,594835.8769507708,0.3557181126912202
SN05bo,0.014,2.5,659617.8787578311,937042.1106655608,0.3811667248871826
SN05bo,0.014,3.0,1131585.532917149,1513373.1577886124,0.3156466007546415
SN05bo,0.014,3.5,1602122.6499889337,2143768.18534464,0.3162051529429847
SN05bo,0.014,4.0,2054387.6326710724,2809936.3071060604,0.3400352097285781
SN05bo,0.014,4.5,2547450.5953098843,3532379.517387864,0.35490396920360157
SN05bo,0.014,5.0,2903761.399174106,4076511.948509696,0.3683194797569428
SN05bo,0.014,5.5,3207299.2172091478,4529968.638959728,0.37488929281547984
SN05bo,0.014,6.0,3477328.0838267305,4932960.146281631,0.3796548468515548
SN05bo,0.014,6.5,3709647.8545906455,5287201.582742197,0.3847329588291232
SN05bo,0.014,7.0,3922117.275534766,5611860.470129215,0.3889657226468256
SN05bo,0.014,7.5,4124227.857172692,5921351.854765456,0.3926955421191204
SN05bo,0.014,8.0,4317778.872983409,6216576.481105788,0.3957272101489222
SN05bo,0.014,8.5,4518096.154779353,6517577.51160004,0.3978268385111203
SN05bo,0.014,9.0,4727108.759637266,6838014.957141954,0.4008361297635603
SN05bo,0.014,9.5,4976519.234969563,7219589.993653568,0.4039671182891829
SN05bo,0.014,10.0,5171643.540745569,7513902.923120255,0.4055924916438495
SN05el,0.015,1.0,2271.377479578103,6040.542592250921,1.0619665885440412
SN05el,0.015,1.5,3836.0615168550135,11486.672846976444,1.190771722398813
SN05el,0.015,2.0,6139.804239649124,19191.56308673661,1.2373895589176078
SN05el,0.015,2.5,9769.803649481535,30926.2689910106,1.2511042337266223
SN05el,0.015,3.0,15023.334126583984,46265.87193728849,1.2212360627798344
SN05el,0.015,3.5,22719.71975707929,67262.43125850405,1.1784239776715615
SN05el,0.015,4.0,32622.6790920324,95427.50006621078,1.1653848066921089
SN05el,0.015,4.5,46081.67303572107,128929.50535436862,1.1170601958146498
SN05el,0.015,5.0,60926.130765937865,170867.378320372,1.119638894183287
SN05el,0.015,5.5,78772.02777612062,223734.61398547844,1.133402884080251
SN05el,0.015,6.0,100368.09537953344,289362.41913968435,1.1496161091827926
SN05el,0.015,6.5,124838.51739029642,364293.5231596759,1.162757119158647
SN05el,0.015,7.0,154572.8381893158,450785.9296670906,1.1620929267530458
SN05el,0.015,7.5,188260.7658664084,550048.6732068725,1.164103250810132
SN05el,0.015,8.0,225083.51077124552,657005.9735061867,1.1630640942130683
SN05el,0.015,8.5,262745.7847242441,769574.2338607287,1.1667869033767055
SN05el,0.015,9.0,301788.17308778653,888873.5212510593,1.172844382839372
SN05el,0.015,9.5,343418.8911645358,1011236.4808809035,1.172571367471632
SN05el,0.015,10.0,384986.73611850914,1138820.0080127493,1.1775233040005764
SN05eq,0.029,1.0,2859.8694132433507,6384.8288631195,0.8720076453719166
SN05eq,0.029,1.5,5811.923758372775,13203.33045823746,0.8909089614674597
SN05eq,0.029,2.0,10234.627316938722,22609.86193507021,0.860564693653024
SN05eq,0.029,2.5,15662.099568946289,34870.818957846786,0.8690304163021949
SN05eq,0.029,3.0,21811.561127909164,49438.97698581287,0.8884568123029561
SN05eq,0.029,3.5,29485.53249060773,66559.17126900722,0.8839973265538108
SN05eq,0.029,4.0,39911.28449020986,89397.29728330635,0.8755717098494318
SN05eq,0.029,4.5,52592.96987078004,116775.05719659904,0.8660559825261533
SN05eq,0.029,5.0,64582.04981270505,144121.53937437024,0.8715426673741316
SN05eq,0.029,5.5,77660.11587756859,172920.59024532215,0.8691216876349008
SN05eq,0.029,6.0,90320.83621458463,202179.4388087852,0.8748725924611165
SN05eq,0.029,6.5,103726.92840601306,235983.33719159695,0.8924745521259426
SN05eq,0.029,7.0,118135.49826494048,270408.1037084188,0.8990982130365548
SN05eq,0.029,7.5,132783.2066402599,303935.92720676126,0.8990972178622408
SN05eq,0.029,8.0,147535.69520585315,337540.9430145337,0.8985733797751145
SN05eq,0.029,8.5,162358.5344488711,371655.2268696833,0.8991628063739308
SN05eq,0.029,9.0,177250.99732822267,405970.0871912235,0.8997633686461569
SN05eq,0.029,9.5,193320.37880850464,441513.5310187424,0.896665951083432
SN05eq,0.029,10.0,208319.3125759939,477966.36496477714,0.901669505278705
SN05gj,0.062,1.0,,14388.40434656808,
SN05gj,0.062,1.5,,20182.89180150033,
SN05gj,0.062,2.0,,23097.28196417522,
SN05gj,0.062,2.5,,24936.117173614195,
SN05gj,0.062,3.0,,26452.302175604666,
SN05gj,0.062,3.5,,27733.951063038112,
SN05gj,0.062,4.0,,28732.084103077283,
SN05gj,0.062,4.5,,30025.332946520848,
SN05gj,0.062,5.0,,31124.20920678346,
SN05gj,0.062,5.5,,32102.149202202203,
SN05gj,0.062,6.0,,32685.285820248988,
SN05gj,0.062,6.5,,33154.10180366747,
SN05gj,0.062,7.0,,33632.29198252108,
SN05gj,0.062,7.5,,33772.02166801293,
SN05gj,0.062,8.0,,33961.75648922287,
SN05gj,0.062,8.5,,34366.76376448528,
SN05gj,0.062,9.0,,34641.363763295354,
SN05gj,0.062,9.5,,34526.318428249055,
SN05gj,0.062,10.0,,34986.70061367453,
SN05hc,0.046,1.0,15109.704388951664,53311.09623302417,1.36890411310554
SN05hc,0.046,1.5,26343.355944770617,89820.53250765915,1.3317613137278583
SN05hc,0.046,2.0,38245.173250631175,128056.49620902754,1.3120624554414262
SN05hc,0.046,2.5,50308.132042728415,167093.29949758202,1.3033021068624342
SN05hc,0.046,3.0,62431.27972021669,206143.84302419564,1.2969203271916143
SN05hc,0.046,3.5,75166.85459465063,246049.20026487063,1.287488951219977
SN05hc,0.046,4.0,88105.91166288048,285850.9529391337,1.2778364875229242
SN05hc,0.046,4.5,101170.2282835641,325117.48682986933,1.2674689980453833
SN05hc,0.046,5.0,114254.7568904796,364044.8725237344,1.2582015698556293
SN05hc,0.046,5.5,127372.56939825696,402222.3037316901,1.2484755987091225
SN05hc,0.046,6.0,140494.10449757875,439901.5271629529,1.2392434229828078
SN05hc,0.046,6.5,154757.49543956533,476263.05624169833,1.2204880049574949
SN05hc,0.046,7.0,167502.40981282273,510775.7138115243,1.2105229497491414
SN05hc,0.046,7.5,179355.42647443325,542449.8494647118,1.2016126800981801
SN05hc,0.046,8.0,189746.39847794396,571205.0555106845,1.1965462528194286
SN05hc,0.046,8.5,199330.41971062747,596995.9481992811,1.1909945059489186
SN05hc,0.046,9.0,207790.50991365916,620118.2808865304,1.1871220639137847
SN05hc,0.046,9.5,215310.36807798248,640570.5538417179,1.1837550686756977
SN05hc,0.046,10.0,222112.41685907124,659860.7726232857,1.1821986835115659
SN05hj,0.0574,1.0,3911.2351092991016,10469.18891580201,1.0689977849030832
SN05hj,0.0574,1.5,7153.56372564951,19148.02792611572,1.069004004735772
SN05hj,0.0574,2.0,10148.74833266568,27088.017891010342,1.0659118613576075
SN05hj,0.0574,2.5,12632.890150327568,33878.79594110414,1.0710631182203394
SN05hj,0.0574,3.0,14659.835601329329,39121.49842381421,1.0657159515937171
SN05hj,0.0574,3.5,16268.688907448,42917.22117161972,1.0531975991924574
SN05hj,0.0574,4.0,17343.452720922374,45771.35925017232,1.0536456222579944
SN05hj,0.0574,4.5,18237.85907436988,47745.90712454384,1.044905733411891
SN05hj,0.0574,5.0,18749.116420797505,49323.68582032654,1.0501867923764694
SN05hj,0.0574,5.5,19009.753490223677,50286.216064285385,1.0561811797547793
SN05hj,0.0574,6.0,19236.096234081186,50979.77022585767,1.0582023315295632
SN05hj,0.0574,6.5,19443.546374549005,51525.24696869256,1.0581115045901797
SN05hj,0.0574,7.0,19639.54239089462,52093.25598041444,1.0591253465425985
SN05hj,0.0574,7.5,19784.64575278682,52077.60554293144,1.0508068229817862
SN05hj,0.0574,8.0,19746.70713111724,52194.84566736893,1.055332331754118
SN05hj,0.0574,8.5,19714.14314492129,52341.99993830613,1.0601810173711994
SN05hj,0.0574,9.0,19722.93471046029,52750.61719928941,1.0681400208081606
SN05hj,0.0574,9.5,19923.918718426023,52979.10990204458,1.0618247403927776
SN05hj,0.0574,10.0,19979.283279335035,53026.540459339776,1.0597834732512448
SN05hk,0.013,1.0,2731.087525273349,20548.75827542694,2.191124912088292
SN05hk,0.013,1.5,6996.215758454093,38301.79466601154,1.845889823401074
SN05hk,0.013,2.0,15142.82328899727,67256.85565013815,1.6188242631658731
SN05hk,0.013,2.5,26920.566881899475,112470.65456536176,1.5523875546285724
SN05hk,0.013,3.0,44135.2857708817,174734.62602407736,1.4939825797104138
SN05hk,0.013,3.5,68136.9469992625,265919.1335500441,1.4784172918187133
SN05hk,0.013,4.0,95409.81473270452,367379.47271356144,1.4638045848958217
SN05hk,0.013,4.5,124089.3711199161,486081.2211645863,1.4824356491655268
SN05hk,0.013,5.0,160025.63505707518,640316.4360833002,1.505512725952169
SN05hk,0.013,5.5,201542.8035736276,808319.7622784269,1.5080397531712417
SN05hk,0.013,6.0,237799.5744012113,951667.4251994076,1.50568532752325
SN05hk,0.013,6.5,268888.39874747343,1077218.8668447123,1.506829715808401
SN05hk,0.013,7.0,299939.9379142844,1198604.7446883123,1.5041042382068768
SN05hk,0.013,7.5,325881.2764893292,1295794.016915887,1.4986914038782337
SN05hk,0.013,8.0,345714.35684445244,1367615.730417563,1.4931166802976485
SN05hk,0.013,8.5,365428.1619691391,1435268.3130077026,1.4853277084003456
SN05hk,0.013,9.0,384031.6426375015,1491017.3095739142,1.4727891884454192
SN05hk,0.013,9.5,398557.7693025131,1534093.7206271586,1.4634015319793436
SN05hk,0.013,10.0,410485.206631886,1574105.7670965637,1.4593409993623083
SN05iq,0.034,1.0,1836.3606511273008,3819.004826654948,0.7949805724224794
SN05iq,0.034,1.5,3381.2566730085564,7372.010534934208,0.8462695190737486
SN05iq,0.034,2.0,4891.415389731652,11198.851689261215,0.8993473688140413
SN05iq,0.034,2.5,6644.64191853086,15802.136405443744,0.9406105616938198
SN05iq,0.034,3.0,8885.762914426326,21631.59402502101,0.9659845055211689
SN05iq,0.034,3.5,12161.43064858724,28799.55511485965,0.9360027785784951
SN05iq,0.034,4.0,15455.686520418336,37309.219202179,0.9568196493455323
SN05iq,0.034,4.5,19386.728820136566,47117.86319645152,0.9642026285496887
SN05iq,0.034,5.0,23952.186423979754,58280.71453602638,0.9654492612202077
SN05iq,0.034,5.5,29280.56274369187,71376.77937438404,0.967443822183382
SN05iq,0.034,6.0,35385.1074113575,86298.17856814076,0.9679527780921403
SN05iq,0.034,6.5,42817.95164369024,103288.6327813916,0.9560666035024863
SN05iq,0.034,7.0,50717.3361278503,122289.16494178574,0.9555788619245924
SN05iq,0.034,7.5,59322.70301501121,142773.8758466095,0.9535695452548796
SN05iq,0.034,8.0,67861.8209488384,163056.8599876199,0.9517839145485253
SN05iq,0.034,8.5,76716.12236288664,185175.24064008088,0.9567406862888118
SN05iq,0.034,9.0,86227.35298393967,209477.80212261312,0.9637323856784326
SN05iq,0.034,9.5,96482.70950130912,236456.2660754301,0.9732533403039484
SN05iq,0.034,10.0,106879.81087337856,265370.3427059482,0.987391771657973
SN05ir,0.0764,1.0,2047.038624643488,4342.14229428402,0.8164450354111884
SN05ir,0.0764,1.5,4317.108786766019,8839.076680048629,0.778034772242727
SN05ir,0.0764,2.0,6989.896890685175,14503.45969287547,0.7925021072334704
SN05ir,0.0764,2.5,9860.029887177056,20730.27918680248,0.8068172991964995
SN05ir,0.0764,3.0,13096.395230802042,27784.211294524863,0.8166157501431027
SN05ir,0.0764,3.5,16871.95860449548,35835.98216978158,0.8178845266201217
SN05ir,0.0764,4.0,20928.686799271483,44233.19133845802,0.812515738103732
SN05ir,0.0764,4.5,24913.88145020234,53077.374298914,0.8211700922441898
SN05ir,0.0764,5.0,29055.780372246987,62468.641674148064,0.8310737965034483
SN05ir,0.0764,5.5,32939.82011547411,72570.62169800756,0.8575990511391303
SN05ir,0.0764,6.0,36679.15263799247,82148.5144829812,0.8754510508010367
SN05ir,0.0764,6.5,40419.598406648336,91166.24712948332,0.8831052078949881
SN05ir,0.0764,7.0,44479.085903296094,99796.93449035936,0.8774033691296599
SN05ir,0.0764,7.5,48194.74820007142,108152.96297657072,0.8775967658966337
SN05ir,0.0764,8.0,51866.96090965598,116263.23946560296,0.8763790447847081
SN05ir,0.0764,8.5,55628.8896498968,123999.30789950356,0.8702971740770777
SN05ir,0.0764,9.0,58720.15312369879,130711.68811412656,0.8688181102527848
SN05ir,0.0764,9.5,61706.77871089264,136983.41792703152,0.8658378070030709
SN05ir,0.0764,10.0,63833.95895350792,141888.97199685615,0.8672421554684061
SN05kc,0.015,1.0,45167.22538429604,115448.17222342564,1.0189091220389856
SN05kc,0.015,1.5,102093.77050115564,269832.5104897542,1.0552375766073099
SN05kc,0.015,2.0,184478.4100219398,512573.3782640567,1.109526248553797
SN05kc,0.015,2.5,342845.7879601186,991650.0282594952,1.153149025734236
SN05kc,0.015,3.0,665770.7876494098,1964306.9918100731,1.1747115675037376
SN05kc,0.015,3.5,1310235.8874816552,3961042.962975743,1.201150155819919
SN05kc,0.015,4.0,1826206.8412275333,5531272.128072169,1.2031876502041385
SN05kc,0.015,4.5,2174307.6054415028,6567187.8687008135,1.2001461385990873
SN05kc,0.015,5.0,2447252.9090869376,7348202.780628403,1.1937556978377422
SN05kc,0.015,5.5,2681917.8150723297,8000409.148194712,1.1866668315339055
SN05kc,0.015,6.0,2876946.8900262625,8544810.22305133,1.1819264424846339
SN05kc,0.015,6.5,3059250.855817364,9036565.48181513,1.1759707744362633
SN05kc,0.015,7.0,3232687.4506601184,9485999.822017692,1.1687984871970016
SN05kc,0.015,7.5,3385630.0059660226,9884376.71084281,1.1632744842243756
SN05kc,0.015,8.0,3529591.466898355,10254485.698167298,1.1579736072473323
SN05kc,0.015,8.5,3662746.276068927,10589547.27175548,1.1526763947748309
SN05kc,0.015,9.0,3779389.071237377,10885352.78130548,1.1485522641861614
SN05kc,0.015,9.5,3877616.4659771193,11133112.688841036,1.145129385211937
SN05kc,0.015,10.0,3953304.786143186,11333292.96234484,1.1434895426533844
SN05lu,0.032,1.0,31085.075099449583,67332.93916726396,0.8391891286224762
SN05lu,0.032,1.5,62014.754770588384,135371.46947652748,0.8475802814745036
SN05lu,0.032,2.0,96366.12956751972,214521.3285362,0.8688651537259389
SN05lu,0.032,2.5,132165.31493862663,298678.4793226709,0.885216090824382
SN05lu,0.032,3.0,170026.51381481066,385117.3535559835,0.887691095819156
SN05lu,0.032,3.5,209777.2901418067,474126.6308977028,0.8853396965207632
SN05lu,0.032,4.0,251715.71556906105,567287.7258182894,0.8822326398921237
SN05lu,0.032,4.5,298192.8445547981,668748.7684446292,0.8769144433596063
SN05lu,0.032,5.0,342582.7400668821,764237.1907630138,0.8711567242122363
SN05lu,0.032,5.5,382825.9042333504,849253.9021706657,0.8650905851399711
SN05lu,0.032,6.0,422498.4902537173,932316.7637860652,0.8593458296387756
SN05lu,0.032,6.5,459118.8267435343,1010095.7531569852,0.8560936081102756
SN05lu,0.032,7.0,492142.0378213803,1079117.662122769,0.8524458439067567
SN05lu,0.032,7.5,525946.633548539,1147668.1412235454,0.8471866158339512
SN05lu,0.032,8.0,558426.0046937956,1213845.069009076,0.8429940604663965
SN05lu,0.032,8.5,587862.8872238577,1273587.496637287,0.839381858614089
SN05lu,0.032,9.0,613644.3910259567,1325985.785301433,0.8365552487010025
SN05lu,0.032,9.5,633953.4766238515,1367384.5632278628,0.8345832121340518
SN05lu,0.032,10.0,650502.9599610984,1401541.9557449075,0.8333920650517406
SN06D,0.009,1.0,36568.2066688172,93802.53648769535,1.0227772985628634
SN06D,0.009,1.5,119610.26310613354,286093.6586466974,0.946849464858761
SN06D,0.009,2.0,314987.69662482786,726549.9944352937,0.90742978285757
SN06D,0.009,2.5,767612.4080972065,1761614.0521439344,0.9019219491458121
SN06D,0.009,3.0,1052529.7178150832,2394650.616954925,0.8925194783323397
SN06D,0.009,3.5,1201769.883322203,2728875.106839182,0.8904058584394847
SN06D,0.009,4.0,1298727.0980284396,2944165.386727878,0.8886107509305414
SN06D,0.009,4.5,1368190.370371641,3100491.648217305,0.8882100909726843
SN06D,0.009,5.0,1418192.8571832457,3214868.5215810323,0.8885698064929322
SN06D,0.009,5.5,1494470.5196297425,3399873.695011476,0.8924385772628065
SN06D,0.009,6.0,1531022.854716677,3487448.0638598846,0.8938151872515122
SN06D,0.009,6.5,1592853.3705669255,3627166.7908292185,0.8934793192279418
SN06D,0.009,7.0,1846736.3733647636,4196279.227288688,0.8911486900030059
SN06D,0.009,7.5,1871365.616730592,4252366.864267037,0.8911801989269025
SN06D,0.009,8.0,1888917.2836930184,4294996.853824902,0.8918747739926712
SN06D,0.009,8.5,1918029.486336812,4355138.685076812,0.890366774600146
