object,z,radius_kpc,B,V,instrumental_B_minus_V
LSQ15alq,0.0471,7.0,40326.52954293476,94936.0409080234,0.9296006694692984
LSQ15alq,0.0471,7.5,45238.32708495623,106577.58288299564,0.9303983253717434
LSQ15alq,0.0471,8.0,50316.63938944132,119604.282425578,0.9400877565507386
LSQ15alq,0.0471,8.5,55605.85879079111,134005.90847592987,0.9550084871118403
LSQ15alq,0.0471,9.0,61654.966463386285,149427.63531626895,0.9611571449054406
LSQ15alq,0.0471,9.5,68015.68433848016,165414.7617999938,0.9649129795330519
LSQ15alq,0.0471,10.0,74367.59782109738,182423.7134497357,0.9742438466768194
LSQ15bv,0.0689,1.0,952.8912906373356,2738.137937086209,1.1460299123182678
LSQ15bv,0.0689,1.5,2111.2255210672893,6334.668775279886,1.1929732111931393
LSQ15bv,0.0689,2.0,3824.827697541494,12001.759415264876,1.241582602733412
LSQ15bv,0.0689,2.5,6355.861627258582,20024.813855447763,1.2459851351094298
LSQ15bv,0.0689,3.0,9969.367783168242,31355.203371097945,1.2441050099495912
LSQ15bv,0.0689,3.5,14870.02423717184,47202.19445098525,1.2541262831313003
LSQ15bv,0.0689,4.0,21304.75551037808,68702.84724238308,1.2712454528980721
LSQ15bv,0.0689,4.5,29602.10802544221,97095.94419064268,1.2896961254144603
LSQ15bv,0.0689,5.0,39672.51122120423,130687.21452287192,1.2943585245637275
LSQ15bv,0.0689,5.5,50076.553543533104,163857.5749964518,1.287080229483974
LSQ15bv,0.0689,6.0,59102.93065221855,191899.83794508027,1.2786639795789974
LSQ15bv,0.0689,6.5,67020.37928793755,215609.7226032731,1.268653648803271
LSQ15bv,0.0689,7.0,73797.8547101149,236471.8288804532,1.26433918270854
LSQ15bv,0.0689,7.5,79835.89463043585,254901.2127186852,1.2604342634356587
LSQ15bv,0.0689,8.0,85217.7742438719,271588.62742814235,1.2584534832914183
LSQ15bv,0.0689,8.5,90284.23433415084,286643.89354214526,1.2543269374911137
LSQ15bv,0.0689,9.0,95029.83175398831,300638.3145712329,1.250460919172411
LSQ15bv,0.0689,9.5,99364.0635166202,313469.2676406008,1.247414063712137
LSQ15bv,0.0689,10.0,103408.427008749,324979.1892391315,1.2432490473232378
PS15sv,0.0333,1.0,8051.210227301754,16268.94581599731,0.7637456149066778
PS15sv,0.0333,1.5,16585.463670972375,33786.33634584219,0.7725337095496558
PS15sv,0.0333,2.0,24154.658823838326,49465.98580479725,0.7782644023057318
PS15sv,0.0333,2.5,29033.567472640927,59700.051448260856,0.7826857568846924
PS15sv,0.0333,3.0,32525.89174334858,67565.86156536444,0.7937452671082657
PS15sv,0.0333,3.5,35191.037154362,73929.44809415915,0.8059634936687711
PS15sv,0.0333,4.0,37404.61693064931,79033.87602372588,0.8122201749591268
PS15sv,0.0333,4.5,39370.626163666886,83364.31588337527,0.8145196713490828
PS15sv,0.0333,5.0,40979.73157056646,87523.21369508922,0.823885366196132
PS15sv,0.0333,5.5,43130.63777001091,92714.89230270208,0.8309090452359601
PS15sv,0.0333,6.0,51214.251925887416,111231.59126681362,0.842093291922962
PS15sv,0.0333,6.5,68880.37074500581,161281.56039398414,0.9237231013794946
PS15sv,0.0333,7.0,76443.54694522308,178168.98731027782,0.9187282040396392
PS15sv,0.0333,7.5,78149.88603217395,181344.6569101704,0.9139410378906766
PS15sv,0.0333,8.0,78825.52343785756,182776.5430323595,0.913133989096217
PS15sv,0.0333,8.5,79034.33866799038,183512.74989900045,0.914626048644399
PS15sv,0.0333,9.0,79333.03383498991,185390.8056861481,0.9215853226329084
PS15sv,0.0333,9.5,79182.16251367492,186197.53914782783,0.9283664461660429
PS15sv,0.0333,10.0,79361.87445685407,188100.8168919048,0.9369469117745254
SN04dt,0.02,1.0,,112841.70456873796,
SN04dt,0.02,1.5,,248051.2768351966,
SN04dt,0.02,2.0,,439248.8416951975,
SN04dt,0.02,2.5,,689759.317521757,
SN04dt,0.02,3.0,,998364.8943569778,
SN04dt,0.02,3.5,,1375179.7463775384,
SN04dt,0.02,4.0,,1852431.1869696963,
SN04dt,0.02,4.5,,2477921.4837952666,
SN04dt,0.02,5.0,,3332067.348315111,
SN04dt,0.02,5.5,,4307266.432842606,
SN04dt,0.02,6.0,,5042070.5383406,
SN04dt,0.02,6.5,,5636968.196927904,
SN04dt,0.02,7.0,,6149896.176760221,
SN04dt,0.02,7.5,,6606048.148801794,
SN04dt,0.02,8.0,,7021994.331387512,
SN04dt,0.02,8.5,,7397706.464188272,
SN04dt,0.02,9.0,,7734218.919882499,
SN04dt,0.02,9.5,,8031534.987120667,
SN04dt,0.02,10.0,,8292788.235475192,
SN04ef,0.031,1.0,8315.767897098392,21291.488250530307,1.0207591500678177
SN04ef,0.031,1.5,19108.969161905192,48269.579531832,1.0060906405152938
SN04ef,0.031,2.0,33737.759353678346,85806.57888573682,1.013510877045736
SN04ef,0.031,2.5,51120.65175613953,132079.12473932726,1.0305945002969943
SN04ef,0.031,3.0,70852.0045419185,185858.56323176905,1.0470760843540776
SN04ef,0.031,3.5,93283.38262327184,247269.05404313072,1.0584137034893013
SN04ef,0.031,4.0,117876.8804757132,317146.7633562841,1.0745791237802553
SN04ef,0.031,4.5,145663.63967983198,396244.3560402549,1.0865298298006527
SN04ef,0.031,5.0,177838.47417726408,487913.2475257404,1.0957922160921991
SN04ef,0.031,5.5,216619.2323383162,598146.015879793,1.1027755047613725
SN04ef,0.031,6.0,266059.85967648984,738795.3566169294,1.108861998777224
SN04ef,0.031,6.5,332806.89949475194,927189.0708207048,1.1124399564995138
SN04ef,0.031,7.0,424547.027706474,1189659.6223498697,1.1187422924248636
SN04ef,0.031,7.5,533528.1736728192,1489518.517555285,1.1147213720570885
SN04ef,0.031,8.0,631474.230491737,1754663.037216184,1.1095952380358665
SN04ef,0.031,8.5,711591.7932044696,1968343.834311001,1.104675083622368
SN04ef,0.031,9.0,780697.5969846107,2147338.307421512,1.098544072927484
SN04ef,0.031,9.5,843306.114935214,2309918.4223109605,1.0940284825835525
SN04ef,0.031,10.0,902211.9560729404,2462673.785783284,1.090245773652859
SN04eo,0.016,1.0,142.72893121153692,448.4526411073739,1.243011430949285
SN04eo,0.016,1.5,260.3047401920712,825.7765300082236,1.2534511464038673
SN04eo,0.016,2.0,677.7912202202574,1369.0449104844902,0.7633043904328461
SN04eo,0.016,2.5,1490.538689748939,3109.2917052721787,0.7982955370748325
SN04eo,0.016,3.0,4770.528326674856,5795.602456820996,0.2113302722144879
SN04eo,0.016,3.5,6972.473180421281,9813.560195282653,0.3710993457511952
SN04eo,0.016,4.0,16723.52829285057,24612.688047960637,0.41957784509405377
SN04eo,0.016,4.5,35198.26241373958,62428.75448396547,0.6221586141130302
SN04eo,0.016,5.0,45775.291265188935,84111.29605113616,0.6605580214961325
SN04eo,0.016,5.5,78897.03207032301,150925.01016331196,0.7042513686004672
SN04eo,0.016,6.0,109836.8983747957,237320.10283642213,0.8364656681560105
SN04eo,0.016,6.5,134366.42099369393,281278.0644687646,0.802112788893392
SN04eo,0.016,7.0,164535.12127090734,337873.3660911357,0.7812383572191012
SN04eo,0.016,7.5,219527.5126813539,432903.0553179027,0.7372542355851874
SN04eo,0.016,8.0,270452.1750497057,554469.1170251453,0.7794672079951857
SN04eo,0.016,8.5,327221.36535266467,1176466.6115415017,1.3893448846348344
SN04eo,0.016,9.0,849427.2677669647,2352320.868796832,1.1059259078750123
SN04eo,0.016,9.5,2405989.2153837644,4327335.260060131,0.6373171677960193
SN04eo,0.016,10.0,4090108.907357023,6369734.640146226,0.4809661702628459
SN04ey,0.016,1.0,40560.76477381182,87412.81336705844,0.8336724078159802
SN04ey,0.016,1.5,88989.66057095787,194128.25745461383,0.846873014887749
SN04ey,0.016,2.0,147980.0870027626,329190.00813987746,0.8681084158381271
SN04ey,0.016,2.5,216437.88530647708,492758.9536794786,0.8932531058520815
SN04ey,0.016,3.0,293852.2752047069,685557.4352989232,0.9197869693215492
SN04ey,0.016,3.5,382709.47310484527,914727.8815813076,0.9460567614275954
SN04ey,0.016,4.0,486502.77248719137,1179671.271693617,0.961689209206349
SN04ey,0.016,4.5,614219.9592781866,1499551.4155364956,0.9690935906228805
SN04ey,0.016,5.0,741451.868242613,1820762.510780736,0.9754258473431997
SN04ey,0.016,5.5,853150.8561656164,2104027.031826259,0.9800637106097555
SN04ey,0.016,6.0,962583.230758793,2375002.8882560777,0.9805646264548391
SN04ey,0.016,6.5,1075060.1797898626,2644352.426055558,0.9772163984210198
SN04ey,0.016,7.0,1188598.9824839851,2914882.169645556,0.9739641237911628
SN04ey,0.016,7.5,1292061.2685182365,3161880.838271318,0.9716559765306048
SN04ey,0.016,8.0,1388782.7039107918,3386632.326850808,0.9678343762067043
SN04ey,0.016,8.5,1482391.314311276,3597590.5513662645,0.9626221806443578
SN04ey,0.016,9.0,1573808.9415467675,3799907.711044144,0.9570526013872331
SN04ey,0.016,9.5,1663391.7532464662,3988394.296073876,0.9495088561902093
SN04ey,0.016,10.0,1739861.7905968628,4148068.40165798,0.9433278967290197
SN04gs,0.027,1.0,4794.05718795062,14119.69020138301,1.172804894040968
SN04gs,0.027,1.5,10473.06052243799,31179.95993127757,1.184504848696461
SN04gs,0.027,2.0,18672.31435782021,55183.02142415155,1.1765183132441126
SN04gs,0.027,2.5,29595.376003282858,87445.30155196805,1.1762815444320809
SN04gs,0.027,3.0,43538.42724943847,128389.46519505228,1.174141632407483
SN04gs,0.027,3.5,60489.844884718,177843.789793668,1.1708905840638415
SN04gs,0.027,4.0,80458.68777595481,238954.11324485167,1.1818539135141755
SN04gs,0.027,4.5,106219.40692644748,321359.4383167431,1.2019679685807774
SN04gs,0.027,5.0,168979.52517546108,478968.8505243632,1.1311829620002674
SN04gs,0.027,5.5,235545.68770739855,695290.4643597526,1.1752277887953446
SN04gs,0.027,6.0,276536.8702383558,850123.7659854186,1.2193227853119948
SN04gs,0.027,6.5,324645.3856832776,1003470.70638963,1.2252386612705646
SN04gs,0.027,7.0,385540.35180281225,1192637.9065548398,1.2260969235829153
SN04gs,0.027,7.5,460745.17982094525,1430162.818567334,1.2298117064759677
SN04gs,0.027,8.0,558260.1669361105,1745058.394152189,1.2374333076022364
SN04gs,0.027,8.5,693259.303439931,2174519.931180676,1.2411692155269758
SN04gs,0.027,9.0,860338.099186119,2667736.5787265585,1.228684470137717
SN04gs,0.027,9.5,996095.7921303726,3079742.6433274182,1.2255333024956032
SN04gs,0.027,10.0,1100808.9918582616,3397608.710243477,1.2236534823938314
SN04gu,0.046,1.0,4007.038668358459,6967.7396019755615,0.6006709460721018
SN04gu,0.046,1.5,9352.16393393664,17096.301576772203,0.6549751479150108
SN04gu,0.046,2.0,16341.865462824671,30342.122871666284,0.6718608298459197
SN04gu,0.046,2.5,24190.738734142986,45064.68464224624,0.675468013164289
SN04gu,0.046,3.0,32064.65843112307,59660.033738799095,0.674142191681878
SN04gu,0.046,3.5,39558.76968486686,73494.2558083399,0.6725265512327057
SN04gu,0.046,4.0,46483.10170784571,86202.08051361718,0.6705566199623748
SN04gu,0.046,4.5,53039.44378774808,97890.19421405108,0.665350572680921
SN04gu,0.046,5.0,58946.88490996406,108468.8970442064,0.6621109116492714
SN04gu,0.046,5.5,64535.9001517855,118286.94313294283,0.6578385913531383
SN04gu,0.046,6.0,69820.61364237785,127368.01985813136,0.6526918390293334
SN04gu,0.046,6.5,74629.44256998796,135914.2532600424,0.6508870140296751
SN04gu,0.046,7.0,79552.0494926745,144318.75675301303,0.6466785153160082
SN04gu,0.046,7.5,84556.00403551481,152314.8955375779,0.6389948153855853
SN04gu,0.046,8.0,88897.23482443187,159708.9695084388,0.6361026379263934
SN04gu,0.046,8.5,92888.9374050144,166259.62716680404,0.632057018598092
SN04gu,0.046,9.0,96451.00161571044,172505.36761661578,0.6312396773721575
SN04gu,0.046,9.5,99845.106445525,178295.93342649925,0.6295366339464786
SN04gu,0.046,10.0,102984.59937228911,183442.57020891315,0.6268196069979693
SN05A,0.019,1.0,72961.2636124194,189166.4598756224,1.0343794736965335
SN05A,0.019,1.5,171945.45455432317,455268.3802684956,1.0571919718968457
SN05A,0.019,2.0,335495.2129198202,883762.7184048061,1.0516233728401372
SN05A,0.019,2.5,640061.0708868618,1660142.256873182,1.0348097258472406
SN05A,0.019,3.0,1166626.5176983206,3200042.7700866605,1.095559847717415
SN05A,0.019,3.5,1629873.2202679948,4564878.002662003,1.1181883782572941
SN05A,0.019,4.0,2123759.934986911,5884657.988098061,1.1065395088116363
SN05A,0.019,4.5,2672089.509709123,7275574.72930599,1.0875407594281916
SN05A,0.019,5.0,3228087.634241029,8724233.69473275,1.0794549356495804
SN05A,0.019,5.5,3744978.3446525456,10078478.80965988,1.0748641907348013
SN05A,0.019,6.0,4267775.077905553,11395734.856245128,1.0663520325068319
SN05A,0.019,6.5,4784194.017305843,12694774.780982202,1.0595405419762118
SN05A,0.019,7.0,5274655.671699118,13908379.554827238,1.0527060491651146
SN05A,0.019,7.5,5779101.205545584,15112900.377362115,1.0437187987302226
SN05A,0.019,8.0,6305853.632990838,16366953.77895758,1.035559924889045
SN05A,0.019,8.5,6786338.713643481,17524837.80773899,1.0300461882460996
SN05A,0.019,9.0,7231110.811814523,18615654.914318576,1.0266832570412554
SN05A,0.019,9.5,7651796.870086693,19646113.96740747,1.0237830666040129
SN05A,0.019,10.0,8047551.759408665,20622969.49671511,1.021718551993697
SN05M,0.025,1.0,5468.37417896497,8533.160594912692,0.483129238069313
SN05M,0.025,1.5,10994.0040238632,18917.89355186957,0.5892922146128756
SN05M,0.025,2.0,22421.251215289976,39391.45643488753,0.6118554843718507
SN05M,0.025,2.5,45252.17548540132,80268.46734586277,0.6222637699188017
SN05M,0.025,3.0,91409.96803303804,162609.86112777353,0.6253833046318608
SN05M,0.025,3.5,170227.44819338672,306416.8362110018,0.6382075881219442
SN05M,0.025,4.0,277685.83059483155,503697.7539407411,0.6465407365040319
SN05M,0.025,4.5,407081.0012345551,747212.4242515906,0.6594081262153932
SN05M,0.025,5.0,552739.9198251846,1020457.8450984578,0.6656855940022357
SN05M,0.025,5.5,725223.1629656992,1357088.6402990576,0.6803413714337997
SN05M,0.025,6.0,886910.9523603009,1673218.941586717,0.6891818859031816
SN05M,0.025,6.5,1032292.5376981476,1951834.804993724,0.6916006753740802
SN05M,0.025,7.0,1164882.7763382818,2206029.727646892,0.6933228414791901
SN05M,0.025,7.5,1270686.2511902445,2410711.535094488,0.6952672876825704
SN05M,0.025,8.0,1353592.135186965,2569539.036503175,0.695918493937411
SN05M,0.025,8.5,1425399.688773472,2705509.590749739,0.6957810454110026
SN05M,0.025,9.0,1498366.8668827035,2838846.600317963,0.6938094116534028
SN05M,0.025,9.5,1580822.1679529634,2988120.515004075,0.6912877294217658
SN05M,0.025,10.0,1667639.2886628634,3143441.166589206,0.6882580452185488
SN05W,0.009,1.0,,169339.23455841024,
SN05W,0.009,1.5,,705630.7272694457,
SN05W,0.009,2.0,,912939.4665905512,
SN05W,0.009,2.5,,1100690.427206102,
SN05W,0.009,3.0,,1304423.261286438,
SN05W,0.009,3.5,,1519541.6785166094,
SN05W,0.009,4.0,,1767959.8129131652,
SN05W,0.009,4.5,,2045635.93392156,
SN05W,0.009,5.0,,2340489.0978849507,
SN05W,0.009,5.5,,2777003.8437169297,
SN05W,0.009,6.0,,3733334.023536731,
SN05W,0.009,6.5,,5656541.530984361,
SN05W,0.009,7.0,,8368059.283857958,
SN05W,0.009,7.5,,11418515.922322191,
SN05W,0.009,8.0,,15088956.269493096,
SN05W,0.009,8.5,,19265459.22925437,
SN05W,0.009,9.0,,24602513.66952939,
SN05W,0.009,9.5,,29968114.224339318,
SN05W,0.009,10.0,,35866598.88307631,
SN05ag,0.08,1.0,527.7559780724351,1436.813605970111,1.0874181762596962
SN05ag,0.08,1.5,1132.0679762239613,3239.65894299241,1.1415669667412502
SN05ag,0.08,2.0,2020.524753977412,5778.824817453904,1.140938384380327
SN05ag,0.08,2.5,3190.4034355248377,8974.6545008101,1.1229303353782312
SN05ag,0.08,3.0,4646.870660798841,12893.963832420137,1.1080646575449529
SN05ag,0.08,3.5,6224.3709257628325,17428.139710355263,1.117888918247442
SN05ag,0.08,4.0,8085.848252127472,22737.518164024004,1.1225436809549405
SN05ag,0.08,4.5,10269.292072546932,28643.623679602293,1.1137186334214078
SN05ag,0.08,5.0,12716.530185743452,35306.156243190606,1.1087045307303505
SN05ag,0.08,5.5,15463.778881982222,42881.58201313794,1.1073879204654573
SN05ag,0.08,6.0,18557.149382398115,51374.28962505084,1.105586414936299
SN05ag,0.08,6.5,21930.9888764108,60616.15302492167,1.1038253899928145
SN05ag,0.08,7.0,25478.204697962046,70739.99104453469,1.1087404449564056
SN05ag,0.08,7.5,29346.36533620213,81939.89932654671,1.1148527655318385
SN05ag,0.08,8.0,33718.831264839675,94353.8697497391,1.117218009017113
SN05ag,0.08,8.5,38723.43700518125,108412.6847726204,1.1177655055950368
SN05ag,0.08,9.0,44391.06589709088,124691.82682154968,1.1213560361930384
SN05ag,0.08,9.5,50871.044435073054,143442.85690815348,1.1255206802887914
SN05ag,0.08,10.0,58480.00982295187,165319.1209104708,1.1282891258569032
SN05al,0.012,1.0,83768.05339545633,236055.391202134,1.1248387504940445
SN05al,0.012,1.5,187685.40751002173,531947.2188536248,1.131095087457025
SN05al,0.012,2.0,338771.7987960777,961345.8376626758,1.1324310003678255
SN05al,0.012,2.5,545675.2282578056,1549521.4833033418,1.1331584077465549
SN05al,0.012,3.0,826359.0357767945,2345130.604550863,1.1324956353586335
SN05al,0.012,3.5,1214807.2985564617,3452418.3476589518,1.13404005870349
SN05al,0.012,4.0,1782735.18797844,5094246.559321135,1.139982810104838
SN05al,0.012,4.5,2574850.641451411,7487656.079983898,1.158984615558276
SN05al,0.012,5.0,3160776.286504067,9182608.122397298,1.1579307307732334
SN05al,0.012,5.5,3591129.29359545,10412808.087200323,1.155842056614111
SN05al,0.012,6.0,3927893.148512783,11369962.172904603,1.1539983869265282
SN05al,0.012,6.5,4207910.16129537,12164623.796643227,1.152580558501029
SN05al,0.012,7.0,4626400.86589743,13436808.305628724,1.157632152065638
SN05al,0.012,7.5,5063289.451279723,14713362.696494045,1.1581979639094921
SN05al,0.012,8.0,5241444.651179283,15224764.43622198,1.157748944247357
SN05al,0.012,8.5,5388060.775358937,15648410.211466054,1.1575943413465648
SN05al,0.012,9.0,5516669.751741068,16015051.974107018,1.15712841542204
SN05al,0.012,9.5,5662003.198985578,16424397.927626511,1.1562983702592053
SN05al,0.012,10.0,5767584.450108008,16722245.081998017,1.1557515547963872
SN05am,0.008,1.0,339886.3794036286,908247.7508736636,1.0671764251229048
SN05am,0.008,1.5,1909054.041212128,3836328.7860726174,0.7577439951450557
SN05am,0.008,2.0,2854769.3170073526,6394774.442954316,0.8756355257212438
SN05am,0.008,2.5,3481659.949016572,8093616.792313846,0.9158907159774012
SN05am,0.008,3.0,4164214.7450932497,9973809.652864162,0.9483198949033809
SN05am,0.008,3.5,4920142.717805989,12079675.712634249,0.9751939375996863
SN05am,0.008,4.0,5755034.9631465,14428603.340894092,0.9979408197610982
SN05am,0.008,4.5,6753210.645261036,17236540.20402975,1.0173495007607884
SN05am,0.008,5.0,7969111.9154073,20748799.487861056,1.0389576195740078
SN05am,0.008,5.5,9687512.339099117,25768548.5633019,1.0621942213283961
SN05am,0.008,6.0,12705758.628785685,34118454.6357532,1.0724718779520956
SN05am,0.008,6.5,15294189.850829637,41519187.97557102,1.0843059354382039
SN05am,0.008,7.0,16827299.91399533,45904703.20275724,1.0896068713675324
SN05am,0.008,7.5,17925427.535375398,49004040.32846694,1.0919059146903263
SN05am,0.008,8.0,18772108.68141352,51369679.86128378,1.0929844982073242
SN05am,0.008,8.5,19503314.866998468,53424550.463310026,1.0940811108166701
SN05am,0.008,9.0,20106928.163053904,55091959.22379177,1.0943562276700767
SN05am,0.008,9.5,20615658.58251401,56490205.74817635,1.0944398582614114
SN05am,0.008,10.0,21079461.889725357,57750055.35182396,1.0942322117069399
SN05be,0.034,1.0,3555.7109196964648,9902.296308036715,1.112023680464401
SN05be,0.034,1.5,8983.955614291572,25511.43912165298,1.133168401531385
SN05be,0.034,2.0,18699.930594292447,53487.65338433,1.1410338756695508
SN05be,0.034,2.5,34430.995724265114,99782.59084357345,1.155262984318498
SN05be,0.034,3.0,59007.07359361672,170805.78730852166,1.1539962620894846
SN05be,0.034,3.5,138727.8360266734,275185.3720512492,0.7436543315256148
SN05be,0.034,4.0,244961.18755508907,426123.7708138201,0.601096206735743
SN05be,0.034,4.5,363618.5109417026,660105.9721258467,0.6474191948266006
SN05be,0.034,5.0,460320.5148632646,985379.7906732438,0.8263583017716207
SN05be,0.034,5.5,539127.5454809613,1239505.3727857056,0.9038922298434917
SN05be,0.034,6.0,592891.3191863475,1404110.662771181,0.9360656142656754
SN05be,0.034,6.5,632145.1214562239,1522946.260511091,0.9546694705421704
SN05be,0.034,7.0,663978.7086066684,1616227.8026906222,0.9658710499488833
SN05be,0.034,7.5,689467.0915018775,1692869.3260102645,0.975274734668033
SN05be,0.034,8.0,711200.3757205548,1756574.9083303032,0.98168674353933
SN05be,0.034,8.5,728826.4943656627,1809739.780966893,0.9874799530475895
SN05be,0.034,9.0,744168.1238321656,1854760.8836155375,0.9915421623313271
SN05be,0.034,9.5,757323.597835701,1893515.026397679,0.9949681661688379
SN05be,0.034,10.0,768947.6104918754,1927649.87164346,0.9978285050617569
SN05bg,0.023,1.0,225161.22348671075,329382.2966013664,0.41301663361042235
SN05bg,0.023,1.5,399028.7786076972,574147.0926096014,0.39504737780864047
SN05bg,0.023,2.0,550487.9157313956,796947.2189958551,0.4017044241333203
SN05bg,0.023,2.5,672711.4502343928,982661.637968442,0.4114379553070199
SN05bg,0.023,3.0,780854.7005073235,1140083.0249287288,0.41091562601293874
SN05bg,0.023,3.5,882238.7615012454,1282664.6387437703,0.4063174681481786
SN05bg,0.023,4.0,972198.5392173752,1410250.2838284648,0.4038530790417949
SN05bg,0.023,4.5,1051852.737975122,1523183.1571759728,0.40199296758942243
SN05bg,0.023,5.0,1122333.7532719516,1621979.6192735313,0.39980842171205094
SN05bg,0.023,5.5,1185676.4175055998,1703376.791874722,0.39336135931673666
SN05bg,0.023,6.0,1230301.3770955428,1765468.2685492623,0.3921210152622522
SN05bg,0.023,6.5,1266541.8105110254,1818288.152324939,0.39260794461823634
SN05bg,0.023,7.0,1299267.7361547945,1865073.6309348247,0.392493319710007
SN05bg,0.023,7.5,1331070.4887928893,1908660.242466416,0.39131893106737536
SN05bg,0.023,8.0,1360066.7308484,1948842.1456694065,0.3905411145519827
SN05bg,0.023,8.5,1385639.9228532896,1986501.4801965293,0.3910962632850792
SN05bg,0.023,9.0,1408540.5764716482,2016854.185425741,0.3897628457324176
SN05bg,0.023,9.5,1426210.8654984357,2041978.4485773952,0.3896685334500921
SN05bg,0.023,10.0,1440557.5327994924,2063993.5163466064,0.3904443023556652
SN05bl,0.024,1.0,9674.527781706907,29584.16368093448,1.2135738014090716
SN05bl,0.024,1.5,22207.256132371916,66960.70690290263,1.1983128205477842
SN05bl,0.024,2.0,39821.79344713815,120368.75017763196,1.200982339432973
SN05bl,0.024,2.5,63245.390320267215,191583.91426364184,1.2033254123399442
SN05bl,0.024,3.0,92903.4827074826,282374.029218314,1.2069818899993705
SN05bl,0.024,3.5,129887.58701707848,395508.1555671627,1.2089694862588583
SN05bl,0.024,4.0,175080.13588377094,532494.5465399093,1.207695723417205
SN05bl,0.024,4.5,228976.3239818146,697334.6256322437,1.2091266286107936
SN05bl,0.024,5.0,293621.570318483,893720.357470909,1.2085342339246898
SN05bl,0.024,5.5,370356.74332020886,1128549.2168337647,1.2097506179578648
SN05bl,0.024,6.0,462236.0838362773,1409858.379148936,1.2107791117716054
SN05bl,0.024,6.5,574066.3211722793,1748071.581359866,1.20899285920282
SN05bl,0.024,7.0,707239.4396260708,2162604.46529257,1.2135265600165277
SN05bl,0.024,7.5,877523.151372366,2692647.164416189,1.217302163762274
SN05bl,0.024,8.0,1114615.8667183712,3428807.7904342674,1.2200447985751206
SN05bl,0.024,8.5,1456857.7612166123,4486554.443064445,1.2212394755170566
SN05bl,0.024,9.0,1806498.2753729,5592590.469268122,1.2269386673864928
SN05bl,0.024,9.5,2066596.8269164795,6422470.356765646,1.2311158755087837
SN05bl,0.024,10.0,2268764.626104743,7062199.72650759,1.2328763838574561
SN05bo,0.014,1.0,136302.40218387294,174532.5720977338,0.268432447702987
SN05bo,0.014,1.5,272013.9175548495,361842.9725129651,0.30982254307208124
SN05bo,0.014,2.0,435259.8079335793,603633.5338047242,0.35506198040679315
SN05bo,0.014,2.5,669934.7824491181,950788.449499863,0.3801284263797156
SN05bo,0.014,3.0,1146441.8742326018,1533167.8857100075,0.31559418333802597
SN05bo,0.014,3.5,1622343.781223856,2170711.0094598727,0.3161478013327127
SN05bo,0.014,4.0,2080798.906120767,2845126.934521874,0.3396788405211093
SN05bo,0.014,4.5,2580877.363269654,3576917.6552110035,0.3543539345932034
SN05bo,0.014,5.0,2945029.013939254,4131497.303846904,0.3675447398420562
SN05bo,0.014,5.5,3257233.031074976,4596500.918917751,0.37394630255512873
SN05bo,0.014,6.0,3536753.449088544,5012139.057967211,0.37854581481553357
SN05bo,0.014,6.5,3779390.1235437454,5380126.83326208,0.3834269754998645
SN05bo,0.014,7.0,4003001.800474456,5719631.7665901445,0.3874557102616789
SN05bo,0.014,7.5,4217079.990394275,6045068.904274176,0.39097354155874886
SN05bo,0.014,8.0,4423423.966782187,6357338.990769043,0.3937920078460371
SN05bo,0.014,8.5,4637359.56145063,6676485.188524573,0.3956927982480885
SN05bo,0.014,9.0,4860815.831476346,7016167.508434511,0.3984769560989451
SN05bo,0.014,9.5,5125495.324271747,7418087.126420892,0.4013902204979009
SN05bo,0.014,10.0,5336713.999806161,7733844.34446909,0.40280374464180396
SN05el,0.015,1.0,2780.5137059693448,6947.536600285826,0.9942645079421536
SN05el,0.015,1.5,4981.618026235307,13527.40936505498,1.0846105214173076
SN05el,0.015,2.0,8176.349145214092,22819.53911887623,1.1143686011475
SN05el,0.015,2.5,12951.905064426795,36594.98154122876,1.12771969997792
SN05el,0.015,3.0,19605.56016410516,54428.81800960263,1.1086241195597732
SN05el,0.015,3.5,28956.638530372,78373.10785693163,1.081047310239026
SN05el,0.015,4.0,40768.85871429227,109939.40419476926,1.077062062659293
SN05el,0.015,4.5,56391.68162014372,147296.13401707547,1.0424407568937917
SN05el,0.015,5.0,73654.53642571892,193542.22852124463,1.0489405923201753
SN05el,0.015,5.5,94173.39862445569,251171.18272853436,1.0651039166592644
SN05el,0.015,6.0,118696.99952961814,322014.2034289409,1.0835882179795693
SN05el,0.015,6.5,146349.52295532636,402614.0199991506,1.0987439571779505
SN05el,0.015,7.0,179520.51328248667,495228.636060801,1.101729170102246
SN05el,0.015,7.5,216899.6786009157,601067.0861588359,1.1066600964978603
SN05el,0.015,8.0,257668.229260285,715053.5900204207,1.1081942962367963
SN05el,0.015,8.5,299530.8770810113,835104.5509412506,1.1132481305141102
SN05el,0.015,9.0,343028.2074254772,962340.0359018866,1.1199968003855425
SN05el,0.015,9.5,389368.4355963453,1093092.6901060536,1.120740619461115
SN05el,0.015,10.0,435900.35875763337,1229519.40881624,1.1258704057863407
SN05eq,0.029,1.0,3065.363000025487,6784.329264040183,0.8625625159272942
SN05eq,0.029,1.5,6274.2843286325815,14102.206360309,0.8793071749678232
SN05eq,0.029,2.0,11056.601664067268,24207.863538752943,0.8508369974590029
SN05eq,0.029,2.5,16946.43448633464,37367.69646360107,0.8585449738274042
SN05eq,0.029,3.0,23661.003408948392,53034.48059409903,0.8763129043122854
