telescope,filter,file,n_stars,median,mean,std,max,mad_sigma,flag_high_scatter,flag_very_soft,flag_few_stars,any_flag
dup,B,CSP13aaf_B_comb_dup.fits,22,1.1477268809753634,1.0876753941271655,0.4508463967262072,1.9136810129886028,0.0966290861092572,False,False,False,False
dup,B,LSQ14azy_B_comb_dup.fits,22,1.1459016534043918,0.9704365912435852,0.4057867468325995,1.8053263779897808,0.0751947151353283,False,False,False,False
dup,B,CSP12J_B_comb_dup.fits,25,1.1436752479850667,1.1936080659503765,0.2233035466058379,2.193798882227483,0.0665303023465335,False,False,False,False
dup,V,CSP13B_V_comb_dup.fits,25,1.141733567758784,1.2004218564200717,0.1971467087981177,1.9941903691887224,0.0507704625847562,False,False,False,False
dup,B,ASAS15cb_B_comb_dup.fits,20,1.140539511537487,0.9481217055158794,0.367421897220862,1.200666059849418,0.0341582606659136,False,False,False,False
dup,B,SN09I_B_comb_dup.fits,25,1.14012668093029,1.3224964717536454,0.4701161391212418,2.87101794949267,0.0327761744881696,False,False,False,False
dup,B,LSQ12hzj_B_comb_dup.fits,25,1.139847311905056,1.1066900486729994,0.1820312580663146,1.2562682908818006,0.0986192462450232,False,False,False,False
dup,V,ASAS15hg_V_comb_dup.fits,25,1.1392635246144915,1.2538331580642108,0.2470397613965606,1.9081675680024688,0.0455367829280181,False,False,False,False
swo,V,PTF13ebh_V_comb_swo.fits,25,1.1383425597827943,1.2041607221228792,0.2280816207308239,2.233868995624301,0.0424557134207314,False,False,False,False
dup,V,CSP13abm_V_comb_dup.fits,25,1.1380758026567153,1.1573939321515914,0.0965026267784075,1.6067005514209585,0.0299872794685221,False,False,False,False
dup,V,SN08bc_V_comb_dup.fits,25,1.1368823125873802,1.1329218893594108,0.1696540650186792,1.4871062249958105,0.1947939817413474,False,False,False,False
dup,V,CSP13bf_V_comb_dup.fits,25,1.1363783063977158,1.1729347939682462,0.1157976426559524,1.6941411682385643,0.0403984050247509,False,False,False,False
dup,V,ASAS15gr_V_comb_dup.fits,25,1.13530584240237,1.1916180124630342,0.2932156248846342,2.241446314241278,0.1381072206449567,False,False,False,False
dup,B,LSQ14bjj_B_comb_dup.fits,25,1.1348561213184742,1.175191183078714,0.1347114259862274,1.756158975375535,0.0407508808621831,False,False,False,False
dup,V,SN08bi_V_comb_dup.fits,24,1.1348141498744182,1.2592535286955515,0.4960579844755898,2.5125985442925285,0.2027037017466477,False,False,False,False
dup,V,LSQ15alq_V_comb_dup.fits,25,1.1313818254856596,1.1360582747652808,0.0565445657589003,1.2993083556760436,0.0377831482299314,False,False,False,False
dup,V,SN08hv_V_comb_dup.fits,25,1.1302414453557712,1.4051204677040603,1.1660636034238017,6.706947272699129,0.0746487837774966,False,False,False,False
dup,B,ASAS15go_B_comb_dup.fits,25,1.1289395069993096,1.155595205548976,0.0857333768090793,1.4590463454810274,0.0263341676166166,False,False,False,False
swo,V,ASAS15ba_V_comb_swo.fits,25,1.1288199644823638,1.1406136662997683,0.0429754076069723,1.3254499293497666,0.0178990227677118,False,False,False,False
dup,V,SN07hj_V_comb_dup.fits,18,1.1270422365794466,1.0788332817757171,0.4979874858979715,2.671880542498996,0.0362044331521557,False,False,False,False
dup,B,LSQ14xi_B_comb_dup.fits,24,1.1269144643689677,1.1326850330719525,0.1965326840468551,1.835281606173503,0.0147721521081927,False,False,False,False
dup,V,SN08hu_V_comb_dup.fits,25,1.1267449319222036,1.2005762518725829,0.1829747618599116,1.6618296803009651,0.1121689607648949,False,False,False,False
swo,V,CSP14acp_V_comb_swo.fits,25,1.125796583066763,1.1694560515743586,0.2487523292282618,2.257892387373356,0.1333551915893985,False,False,False,False
dup,V,SN2012E_V_comb_dup.fits,25,1.124615994638278,1.2813355115997618,0.3108296068803899,2.006802972250165,0.0444232625596601,False,False,False,False
dup,V,ASAS15hf_V_comb_dup.fits,25,1.124272237042296,1.2029081171221785,0.2273431820861903,1.9637416300415609,0.0852637122609621,False,False,False,False
dup,V,CSP12M_V_comb_dup.fits,25,1.1237844338827312,1.2961942243425002,0.3292859065917558,2.053838558461857,0.0315110071176877,False,False,False,False
dup,B,LSQ15agh_B_comb_dup.fits,25,1.1236400096219938,1.1425781691558827,0.3200223395358272,1.8141110957571285,0.0628262364128517,False,False,False,False
dup,B,ASAS15gr_B_comb_dup.fits,25,1.1229828594756357,1.1645210134139548,0.1700309073674896,1.7902044236038597,0.0821197428729301,False,False,False,False
dup,V,SN08ae_V_comb_dup.fits,24,1.1221766739889203,1.3485822773375793,0.6559707021460564,2.9375996528055883,0.0351361507355498,False,False,False,False
dup,B,CSP14acy_B_comb_dup.fits,25,1.1194514061492382,1.1237254094569633,0.0321553989597898,1.1843939287585463,0.0272907505899932,False,False,False,False
dup,V,SN08ia_V_comb_dup.fits,25,1.1193463399470216,1.176321593859697,0.1895193779290126,1.7863408569079278,0.1436369405785969,False,False,False,False
dup,V,CSP13ag_V_comb_dup.fits,25,1.1169619319432535,1.1560438513237967,0.1383156600774615,1.7940710740631216,0.0389549246204282,False,False,False,False
dup,V,LSQ11ot_V_comb_dup.fits,25,1.1162925998194613,1.1542881158057927,0.0899192597164672,1.376799351071409,0.0414112519715795,False,False,False,False
swo,V,SN09aa_V_comb_swo.fits,25,1.1153049805520645,1.139877314285532,0.1189709248700203,1.6842390589116971,0.0313297665035404,False,False,False,False
dup,V,LSQ13dsm_V_comb_dup.fits,24,1.1150163379406213,1.1938174397715982,0.2083049137898424,1.7723080492642822,0.0309027349117896,False,False,False,False
dup,V,CSP14aal_V_comb_dup.fits,25,1.1143965054982854,1.1797949351092545,0.1692988093597371,1.756192527090478,0.0245971378791832,False,False,False,False
dup,B,CSP14aaq_B_comb_dup.fits,25,1.1116597889801263,1.1382444178379016,0.1118444033595182,1.461376964979586,0.0416583559917333,False,False,False,False
dup,V,SN07hx_V_comb_dup.fits,25,1.111626625203163,1.0651712435745158,0.4518861200966846,2.561424671517361,0.0357268603482801,False,False,False,False
dup,B,CSP13abl_B_comb_dup.fits,25,1.1103840725341931,1.1243528753793806,0.0470507257775134,1.2453470339228794,0.0380230764329159,False,False,False,False
dup,B,SN08ae_B_comb_dup.fits,19,1.1102918003501725,0.8419387101938093,0.4127520146004144,1.249227329167911,0.0960238982236247,False,False,False,False
dup,B,LSQ12cda_B_comb_dup.fits,25,1.1099326568645853,1.0628081265292233,0.4752910944267097,2.887071776450191,0.0581817229446049,False,False,False,False
dup,V,ASAS15aj_V_comb_dup.fits,25,1.1085841410811506,1.2485205572331166,0.4174503122551159,2.520575489886552,0.2820698510866193,False,False,False,False
dup,B,CSP14aaa_B_comb_dup.fits,22,1.1084034731721768,0.7879713215748054,0.4095835407736411,1.1948685804852155,0.1249991247245433,False,False,False,False
dup,V,SN08fr_V_comb_dup.fits,25,1.1062558697607212,1.2020507552618822,0.2827024072856062,2.0438102526618938,0.0853031000870493,False,False,False,False
dup,B,SN2012id_B_comb_dup.fits,25,1.1051204971997912,1.1132308941273374,0.0738973313699345,1.2630594717387271,0.0609071653393487,False,False,False,False
dup,V,SN2013hn_V_comb_dup.fits,25,1.1049347186220786,1.1805677892893611,0.3611592616099709,2.906792603103834,0.0311001402028951,False,False,False,False
dup,V,SN09I_V_comb_dup.fits,25,1.1041570152301792,1.865539340116693,1.6520509041122406,7.13567162599868,0.2751785552599074,False,False,False,False
dup,B,SN05el_B_comb_dup.fits,25,1.103796792821049,1.1039745118101785,0.2762518287731842,1.658559337855545,0.0421758235037144,False,False,False,False
dup,B,SN2012aq_B_comb_dup.fits,23,1.1029975344697502,1.0476206994991693,0.3189481591264448,1.9231562680985097,0.0448341690614061,False,False,False,False
dup,B,CSP13Q_B_comb_dup.fits,25,1.0986236849767776,1.1057819784003078,0.0414345961258158,1.172870052418314,0.0597670155237463,False,False,False,False
dup,V,CSP13abs_V_comb_dup.fits,25,1.0974524843892512,1.1273727758664334,0.1168520332858934,1.4563383753467485,0.0465382053507779,False,False,False,False
dup,B,ASAS14ad_B_comb_dup.fits,20,1.096122246104707,1.0050372689186102,0.3453791250361427,1.7149073488257771,0.0703049431509421,False,False,False,False
dup,B,CSP13bf_B_comb_dup.fits,25,1.0949731824502424,1.118414390275457,0.1085970466978164,1.6272903353898125,0.0233098308856653,False,False,False,False
dup,B,LSQ12hzs_B_comb_dup.fits,24,1.092373415184936,1.1229954185763518,0.0889495621448041,1.3421421347500526,0.0950272959302414,False,False,False,False
dup,V,LSQ14ie_V_comb_dup.fits,25,1.0907356311748946,1.078342940431631,0.0867843426965392,1.2989438947267031,0.0519603223145984,False,False,False,False
dup,B,LSQ14gfb_B_comb_dup.fits,25,1.0899489095013768,1.0982801154604225,0.0308748865520543,1.2267685662645538,0.0165091251731443,False,False,False,False
dup,V,ASAS15go_V_comb_dup.fits,25,1.0894284318141672,1.1668372256037145,0.2464225703371061,1.989923497629836,0.06905961163564,False,False,False,False
dup,B,SN06fw_B_comb_dup.fits,21,1.0886647779771144,0.9610825907955828,0.4886278345326896,2.5377028751591224,0.0780604134037411,False,False,False,False
dup,B,SN06hx_B_comb_dup.fits,23,1.0885432892015678,0.7853138144259124,0.3976106510289774,1.30196619089116,0.3164212675248922,False,False,False,False
dup,B,SN08cd_B_comb_dup.fits,25,1.0864739528543528,1.17278230325633,0.4794773118090891,3.115753890796058,0.1478610175180321,False,False,False,False
dup,V,LSQ12cda_V_comb_dup.fits,25,1.0853129047870809,1.2406389096972048,0.373450833180639,2.5978691952700195,0.0427912790400473,False,False,False,False
dup,V,SN09F_V_comb_dup.fits,25,1.0836965869759432,1.2323130379055418,0.3031532932173234,2.240560268203888,0.0789855892426372,False,False,False,False
dup,B,SN05bo_B_comb_dup.fits,24,1.082347362274377,1.1144135920167706,0.1041754324181805,1.3997696733208038,0.032588723701439,False,False,False,False
dup,B,LSQ15aae_B_comb_dup.fits,25,1.0823248756054746,1.0889092048137683,0.0387069986787026,1.2234081635634673,0.0247431749146998,False,False,False,False
dup,V,SN05el_V_comb_dup.fits,24,1.0796971571967484,1.1211703140201157,0.1230831034821643,1.5054035669747228,0.0312992587863021,False,False,False,False
swo,V,ASAS15eb_V_comb_swo.fits,25,1.0789927064544251,1.142555112280315,0.3731402624616696,2.612596398116583,0.1531859888626398,False,False,False,False
dup,B,LSQ14fms_B_comb_dup.fits,24,1.0775456488566038,1.025366328001366,0.3062812269212915,1.8943448375929188,0.0446096971205384,False,False,False,False
dup,B,CSP13aay_B_comb_dup.fits,25,1.0769673417371608,1.1031595848936115,0.2673880671877403,1.994798159668804,0.080892457632769,False,False,False,False
dup,B,LSQ14ip_B_comb_dup.fits,24,1.0764476643270502,0.9960479944532484,0.3547404357506641,1.93235958384983,0.0836684858550054,False,False,False,False
dup,V,LSQ15aae_V_comb_dup.fits,25,1.0759480453274004,1.122500072107051,0.1821175566041696,1.8761846091968395,0.0171524365689524,False,False,False,False
dup,V,SN08gl_V_comb_dup.fits,24,1.0754404255631596,1.2938456284390008,0.4638103362419709,2.48421658752616,0.2177529158681487,False,False,False,False
dup,B,LSQ12fvl_B_comb_dup.fits,25,1.0717461920515527,1.1563836099187708,0.54617588251117,2.827358674706196,0.4342438358389807,False,False,False,False
swo,V,ASAS15as_V_comb_swo.fits,25,1.069829785246875,1.147679515056175,0.2418221177641623,1.9460518194538072,0.0610089465646799,False,False,False,False
dup,B,CSP14ade_B_comb_dup.fits,25,1.0693471225172175,1.0799249789736387,0.0363067908446844,1.186733577278546,0.0250161710792823,False,False,False,False
dup,B,LSQ13dsm_B_comb_dup.fits,23,1.066915073830892,0.9671074345060506,0.3698383628862459,1.7516544416923951,0.0449618157434282,False,False,False,False
dup,V,SN09ds_V_comb_dup.fits,25,1.0653258071351417,1.3204161255184672,0.6593460343972409,3.8895022771520606,0.1004641546967444,False,False,False,False
dup,V,CSP13Q_V_comb_dup.fits,25,1.0649240802743378,1.0763185709846974,0.0308338123536955,1.1404036586008448,0.028288727467563,False,False,False,False
dup,V,PTF14aje_V_comb_dup.fits,25,1.0629663515069094,1.108817336966696,0.1433016238978806,1.6482560871788854,0.0575995342110132,False,False,False,False
dup,B,SN07jd_B_comb_dup.fits,15,1.0619404127781504,0.975732969958644,0.4791565586086175,1.578618259910659,0.5228496483157558,False,False,False,False
dup,V,PTF14w_V_comb_dup.fits,24,1.0609005060644012,1.121594059715476,0.3785378737703891,2.215651552174824,0.0355131183248906,False,False,False,False
dup,B,LSQ12ca_B_comb_dup.fits,25,1.0599053692694569,1.0470389072686987,0.0457797280888847,1.1562737044253029,0.0452065685564357,False,False,False,False
dup,B,SN07jh_B_comb_dup.fits,18,1.0596275376561373,0.9441893173502324,0.4215804774959928,1.934023027014011,0.1000045763268992,False,False,False,False
dup,B,SN09D_B_comb_dup.fits,24,1.0591531536621095,1.314153299375715,0.732275112497467,4.500246542052294,0.0183064341111731,False,False,False,False
dup,B,ASAS15eb_B_comb_dup.fits,25,1.0588669982190884,1.169512548935058,0.3206606817351081,2.6161875399745367,0.0810429429621258,False,False,False,False
dup,V,LSQ13cwp_V_comb_dup.fits,25,1.0581912266520377,1.1494742338826305,0.2987613342573357,2.3065775347023187,0.0313866289041589,False,False,False,False
dup,V,LSQ13dkp_V_comb_dup.fits,25,1.0575625659276466,1.2570541206686174,0.3877085227084171,2.2665348112541333,0.0219622593396357,False,False,False,False
dup,V,CSP14aaq_V_comb_dup.fits,25,1.057495276181538,1.1035829121328349,0.1780726551064868,1.7771471475869405,0.0367511061980477,False,False,False,False
dup,V,SN2013fy_V_comb_dup.fits,25,1.0560441688728026,1.0897036480891615,0.1327087059472499,1.6762725231231574,0.0541280888288588,False,False,False,False
dup,V,SN06ot_V_comb_dup.fits,21,1.054218667263685,0.975459034791964,0.4394136927643375,2.307066520510769,0.1335960536407607,False,False,False,False
dup,V,PTF13dym_V_comb_dup.fits,25,1.0535956801628283,1.186015532381824,0.33087804060562,2.153294486648458,0.0688055989938117,False,False,False,False
dup,V,SN08go_V_comb_dup.fits,25,1.0528562241355512,1.124369437289482,0.200738020406244,1.85203978291149,0.0130016361735534,False,False,False,False
dup,B,SN09ab_B_comb_dup.fits,25,1.0522949654342442,1.0880184207223529,0.1692478405156397,1.888480055270653,0.0190167652781734,False,False,False,False
dup,V,CSP14aaa_V_comb_dup.fits,25,1.0502679668899526,1.1130151710330014,0.4917431758591307,2.749855270179387,0.0490346860427429,False,False,False,False
swo,V,ASAS15gr_V_comb_swo.fits,25,1.0496985265243444,1.154060692878804,0.272431207841318,2.1757713104272223,0.1248667801231518,False,False,False,False
dup,B,LSQ14q_B_comb_dup.fits,25,1.0473505233104845,1.0710232288078425,0.356632006570767,2.167113684306794,0.0492331808572819,False,False,False,False
dup,V,LSQ14bjj_V_comb_dup.fits,25,1.047226068550247,1.0966592967170683,0.2128875803852478,2.1082385237547974,0.0222064216296943,False,False,False,False
dup,B,ASAS14jc_B_comb_dup.fits,25,1.0463925332801107,1.081727271281108,0.1176546972243707,1.606710756144861,0.0333119256698215,False,False,False,False
dup,B,PTF13dwl_B_comb_dup.fits,25,1.0457107082659514,1.0480282969065091,0.0433128185025666,1.144392567710481,0.0488385809466176,False,False,False,False
dup,B,SN08bd_B_comb_dup.fits,25,1.044775740925722,1.0467214265205014,0.0360464472726663,1.1249639325395062,0.0336679328129806,False,False,False,False
dup,V,LSQ12gdj_V_comb_dup.fits,25,1.0441348613173147,1.1212323220785834,0.2180446347830441,1.7381050106145448,0.054644998690732,False,False,False,False
dup,V,SN2012gm_V_comb_dup.fits,25,1.0433943117892912,1.0778029705208547,0.1510625787640566,1.7689157873347954,0.0330796052182557,False,False,False,False
dup,V,LSQ12bld_V_comb_dup.fits,25,1.0429565717371023,1.0964908744574642,0.1872169624799717,1.706726097597353,0.0416718876020437,False,False,False,False
dup,B,SN08R_B_comb_dup.fits,23,1.0428708669008278,1.0513194980036855,0.5457917393777433,3.0773988529461667,0.1246768027882205,False,False,False,False
